Sample:	'SLABO1-5-5-320
File name:	3H8.FD3
Run Date:	17:16:38, 08/24/2022
Operator:	Administrator
Comment:	'

Instrument
Model:	F-7000 FL Spectrophotometer
Serial Number:	2354-007
ROM Version:	5J14000 06

Instrument Parameters
Measurement type:	3-D Scan
Data mode:	Fluorescence
EX  Start WL:	200.0 nm
EX  End WL:	450.0 nm
EX Sampling Interval:	5.0 nm
EM  Start WL:	280.0 nm
EM  End WL:	550.0 nm
EM Sampling Interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Shutter control:	On
Contour interval:	25.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
112	430.0/350.0	5.524
113	430.0/505.0	86.75
114	435.0/305.0	5.002
115	435.0/510.0	79.26
116	440.0/325.0	4.980
117	440.0/345.0	5.489
118	440.0/355.0	5.328
119	440.0/515.0	64.76
120	445.0/310.0	5.481

Data Points
	200.0	205.0	210.0	215.0	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0
280.0	87.17	65.08	61.73	57.76	46.77	34.29	29.49	27.95	24.51	30.20	44.07	68.66	51.16	25.19	10.59	 1333	 8148	 3135	84.79	15.34	15.36	12.41	8.730	8.870	7.405	6.661	4.906	6.161	4.916	4.394	3.441	4.420	5.499	3.648	2.660	4.524	2.915	3.353	2.446	3.943	2.630	2.502	3.314	1.876	2.062	1.826	1.465	1.621	2.438	1.105	1.760
285.0	252.3	162.7	128.8	154.3	141.0	220.6	93.55	57.58	52.22	74.67	111.6	128.2	197.0	113.2	56.36	130.2	 3259	9999.9	9999.9	622.3	20.41	17.91	17.83	11.15	10.49	7.093	6.943	7.185	5.543	6.006	5.662	3.786	4.743	4.420	3.519	4.116	3.246	3.641	2.962	3.546	3.027	3.150	2.483	2.910	2.554	2.843	2.140	1.558	2.003	1.949	2.273
290.0	384.9	331.6	240.7	234.5	333.4	335.8	236.3	139.2	95.13	114.0	147.7	171.7	197.8	314.3	177.2	105.3	271.9	 7273	9999.9	9999.9	776.8	31.53	20.50	17.15	13.06	12.07	10.01	7.417	6.892	6.050	7.243	6.604	5.503	5.339	5.012	5.944	4.287	3.258	3.247	3.215	3.065	3.337	3.042	2.327	3.619	3.034	2.728	2.755	2.001	2.918	2.493
295.0	587.1	504.3	414.4	375.5	436.7	504.6	371.4	185.1	152.8	140.5	185.1	222.2	165.7	315.9	455.4	232.8	170.8	571.4	9999.9	9999.9	9999.9	966.1	31.29	24.33	18.62	16.16	9.600	10.26	9.831	6.583	6.811	6.003	6.285	5.746	5.977	5.328	4.836	4.607	3.995	4.656	4.787	3.934	2.895	3.137	2.620	2.878	3.353	3.526	3.949	3.242	2.977
300.0	689.0	502.8	347.6	552.9	561.7	633.9	473.4	293.0	169.8	154.5	163.8	208.6	218.4	231.0	533.8	572.9	266.8	222.0	767.5	9999.9	9999.9	9999.9	991.0	38.29	30.60	20.51	15.05	11.52	11.90	8.116	8.494	6.848	8.704	7.474	6.778	5.360	6.338	5.791	5.795	4.414	4.327	4.235	4.314	4.376	4.035	4.606	3.223	4.046	3.783	3.470	3.988
305.0	894.5	576.2	450.0	500.9	593.7	723.7	582.2	363.8	224.5	180.4	223.3	210.1	207.8	257.8	375.8	799.7	651.2	321.2	237.3	739.7	9999.9	9999.9	9999.9	 1085	47.02	29.99	26.09	17.75	12.04	12.03	11.16	6.460	8.342	8.336	8.444	7.651	6.360	5.718	6.660	4.656	6.421	3.839	4.930	5.123	3.610	4.715	3.625	5.002	3.774	3.992	4.320
310.0	682.8	621.6	540.6	559.9	730.0	701.4	633.8	430.3	290.1	219.1	243.0	236.0	246.2	331.2	386.7	512.3	964.7	584.9	265.1	183.1	715.2	9999.9	9999.9	9999.9	 1108	48.41	35.19	29.98	20.50	14.46	12.29	8.255	10.35	9.126	6.201	6.875	6.723	4.991	4.764	6.460	4.551	5.833	3.828	2.963	4.303	4.342	4.036	4.359	4.504	5.481	3.839
315.0	736.6	569.6	534.7	523.9	582.0	708.7	672.1	449.7	300.2	225.4	221.7	247.8	288.3	335.1	420.3	477.5	655.8	994.1	438.9	181.0	138.2	727.4	9999.9	9999.9	9999.9	958.8	50.89	39.60	27.78	23.95	16.70	12.17	10.77	8.250	6.416	5.882	5.704	6.778	5.545	6.213	5.066	5.042	5.970	4.590	4.826	4.542	4.190	4.196	4.382	4.120	3.569
320.0	545.2	565.9	535.1	564.3	583.4	594.8	643.8	485.2	323.5	257.0	234.6	247.6	339.8	364.2	435.7	481.9	514.1	723.5	823.8	284.7	113.3	121.2	714.6	9999.9	9999.9	9999.9	938.1	59.64	43.67	31.18	24.63	15.84	12.33	11.93	7.276	7.397	6.693	8.312	4.844	6.208	4.203	5.939	5.765	4.563	4.346	5.119	4.889	4.649	4.756	5.268	4.023
325.0	445.8	595.7	480.4	538.9	596.8	696.9	710.8	593.0	370.6	265.5	254.9	273.4	309.1	365.9	445.5	510.6	533.1	493.1	691.3	624.4	181.8	98.58	120.1	719.2	9999.9	9999.9	9999.9	994.7	57.45	40.70	33.97	24.60	18.86	13.42	11.12	9.856	7.156	8.401	7.114	6.432	5.761	6.294	4.889	5.897	5.355	3.230	4.095	3.643	4.980	3.886	4.588
330.0	384.9	564.6	512.2	532.3	650.7	629.9	752.3	660.4	393.0	282.9	248.4	278.5	327.0	363.0	433.2	515.7	549.5	523.2	431.8	635.6	469.8	151.9	96.97	134.9	709.1	9999.9	9999.9	9999.9	997.4	65.35	46.07	38.35	28.61	18.20	15.63	13.47	9.848	7.672	7.870	6.303	6.115	5.763	5.039	5.025	4.981	4.529	4.771	4.892	3.276	4.531	4.746
335.0	455.9	472.6	573.8	495.6	537.5	619.7	719.6	500.5	410.5	255.8	273.1	274.1	331.3	375.2	429.6	526.2	539.3	498.5	421.6	346.6	567.8	358.0	123.5	88.36	123.9	714.3	9999.9	9999.9	9999.9	 1011	71.24	48.47	33.97	27.58	17.88	11.36	12.81	9.228	9.348	7.436	6.916	4.933	5.518	5.097	4.264	5.754	5.368	5.506	3.835	5.754	4.722
340.0	378.1	473.5	466.8	599.8	500.8	582.0	743.4	494.3	402.1	317.2	279.4	301.0	315.7	384.0	453.3	503.3	542.8	478.1	409.0	309.4	300.3	544.4	274.5	106.8	104.1	125.4	709.3	9999.9	9999.9	9999.9	 1097	74.44	51.74	38.16	29.45	21.02	13.33	9.416	9.951	6.776	6.717	5.600	6.253	4.918	5.303	4.324	4.703	4.888	3.519	4.635	4.467
345.0	255.3	344.0	390.1	382.4	559.5	520.3	612.6	537.1	405.4	317.5	267.3	291.7	313.5	379.8	444.9	465.6	528.8	512.7	420.1	310.5	236.5	339.2	543.6	212.7	108.8	103.5	122.9	714.3	9999.9	9999.9	9999.9	 1214	75.18	45.33	35.62	30.83	17.45	14.77	11.55	8.207	7.143	6.271	4.619	6.234	5.264	4.766	4.449	4.488	5.489	4.755	4.144
350.0	260.3	373.2	326.0	503.6	470.9	631.4	620.4	576.1	441.2	372.4	289.4	325.7	339.0	418.3	456.5	510.0	508.7	471.7	423.1	333.6	239.6	235.9	383.0	490.0	193.4	124.9	114.6	125.9	716.6	9999.9	9999.9	9999.9	 1209	67.50	49.03	39.24	25.93	15.78	14.82	10.85	6.188	9.730	6.774	5.772	5.117	4.476	5.524	4.842	3.471	5.359	5.369
355.0	366.7	277.5	402.7	418.5	488.9	599.0	578.5	555.7	449.6	373.1	319.5	323.6	354.6	403.7	434.1	488.4	496.0	516.3	453.9	364.6	287.7	253.6	249.8	426.5	454.4	183.2	127.1	115.7	132.7	716.3	9999.9	9999.9	9999.9	 1275	71.22	55.81	36.35	23.96	19.62	11.11	9.611	8.510	7.870	6.708	5.550	4.775	4.017	4.665	5.328	5.219	4.460
360.0	357.0	305.9	384.6	372.7	466.0	549.5	521.2	521.6	433.9	377.4	337.0	357.8	369.9	375.5	433.0	498.4	469.0	483.9	430.0	367.7	316.1	273.6	268.6	269.9	497.3	388.2	177.3	138.0	119.5	137.4	725.4	9999.9	9999.9	9999.9	 1216	75.99	52.01	32.43	25.75	17.64	12.29	11.23	8.695	7.840	4.386	4.852	6.115	4.881	4.273	4.068	4.416
365.0	240.1	420.5	295.8	408.1	433.2	556.4	537.7	501.5	406.7	375.3	380.8	365.2	370.8	411.1	466.4	471.8	482.4	444.8	455.1	372.1	329.5	298.4	279.6	275.1	326.6	521.3	332.0	174.7	141.1	117.8	132.7	716.8	9999.9	9999.9	9999.9	 1354	69.89	47.51	32.70	23.62	14.77	10.76	10.50	8.856	6.576	5.350	6.051	4.537	5.027	5.070	4.606
370.0	287.7	332.6	331.9	344.8	454.6	473.2	592.8	512.4	470.0	451.7	359.6	414.0	375.4	414.4	472.3	501.6	489.1	480.6	449.2	376.4	353.8	357.4	328.8	319.5	318.7	377.5	521.1	297.9	173.6	139.2	114.1	134.5	708.7	9999.9	9999.9	9999.9	 1262	69.03	49.25	30.04	21.28	16.29	11.35	9.459	7.165	5.673	5.435	4.211	4.877	4.836	3.918
375.0	321.4	307.3	301.2	398.0	471.7	494.4	433.3	496.1	457.4	424.0	398.8	392.7	399.1	418.9	452.8	471.6	484.0	489.4	442.7	411.8	374.2	388.1	371.8	360.7	341.0	324.1	441.5	493.2	256.5	160.8	140.6	112.0	130.7	708.8	9999.9	9999.9	9999.9	 1362	69.24	41.65	26.34	20.09	14.82	11.94	9.722	6.619	6.482	6.317	4.844	4.513	3.985
380.0	311.3	305.2	317.9	424.9	408.3	454.3	472.4	465.0	449.3	453.9	429.7	409.8	411.9	440.8	450.2	459.1	481.5	451.9	449.2	408.0	405.3	392.2	388.1	352.8	367.4	359.0	353.1	487.0	433.5	227.3	163.1	118.8	103.9	124.0	703.0	9999.9	9999.9	9999.9	 1214	57.64	39.59	29.56	22.32	15.23	9.210	9.245	5.712	6.517	4.922	5.115	4.131
385.0	349.3	264.9	290.8	385.5	435.8	469.1	520.4	466.9	484.1	465.2	455.6	423.6	398.7	425.1	458.1	450.3	455.4	432.2	462.2	432.7	422.0	396.2	422.8	389.5	406.4	375.9	361.6	359.9	486.5	390.6	207.4	160.8	116.8	106.9	126.3	707.7	9999.9	9999.9	9999.9	 1252	57.19	37.90	30.01	21.64	14.64	9.202	7.986	6.793	4.955	5.361	3.699
390.0	360.6	330.3	340.4	398.5	403.4	499.5	403.6	496.5	506.2	473.5	482.9	448.3	413.9	435.4	479.4	448.0	464.7	433.2	447.2	421.0	441.9	429.5	418.5	436.0	412.7	417.3	389.8	367.2	402.6	493.6	329.4	180.3	153.5	120.2	105.7	127.5	693.4	 9814	9999.9	9999.9	 1181	54.01	40.92	25.83	18.15	13.46	8.880	10.56	6.070	5.413	5.105
395.0	233.6	277.2	347.8	324.1	505.6	433.6	495.6	514.2	499.0	498.4	464.4	445.3	415.8	445.6	481.6	444.2	503.1	455.8	451.4	445.2	446.6	446.6	468.0	448.3	468.3	432.5	420.2	405.1	367.3	413.6	482.3	288.8	190.9	151.5	121.6	103.9	121.9	681.0	 9428	9999.9	9999.9	 1176	60.66	32.26	22.93	16.14	11.80	11.50	8.245	6.661	4.882
400.0	215.8	344.5	340.9	296.5	458.9	483.2	463.8	489.7	513.3	486.5	441.7	461.6	445.5	443.0	449.4	449.2	464.6	459.5	467.3	465.2	443.3	453.2	460.8	466.3	457.2	442.4	432.9	412.6	388.1	353.2	420.4	435.5	263.1	187.3	147.3	112.2	93.63	111.0	652.9	 8766	9999.9	9999.9	 1230	43.66	35.24	21.88	15.20	12.01	8.534	8.204	6.223
405.0	274.9	242.5	293.4	354.5	445.6	421.8	490.0	517.2	460.4	529.0	454.0	476.7	428.9	493.9	452.9	470.1	482.7	457.1	479.6	473.1	456.0	445.4	463.4	483.6	477.1	484.5	447.6	458.8	399.6	378.4	363.8	439.6	402.9	243.4	177.9	132.9	102.4	85.36	109.1	605.4	 7892	9999.9	9999.9	955.1	45.47	30.10	19.98	15.24	10.20	8.768	7.591
410.0	300.0	274.6	308.3	383.2	359.3	458.3	542.0	477.3	459.4	488.5	472.5	435.7	478.3	471.9	483.9	457.2	489.0	475.6	475.2	492.0	448.9	456.0	462.2	452.5	466.3	505.9	469.1	450.9	422.6	394.1	367.7	369.2	451.8	356.3	227.2	167.4	122.0	101.5	81.06	98.70	547.3	 7816	9999.9	9999.9	884.9	36.79	26.96	21.39	14.69	11.75	8.331
415.0	224.2	254.8	274.1	456.3	405.1	472.8	473.2	463.7	535.3	508.3	494.2	438.7	508.5	464.4	462.5	497.2	485.6	483.6	465.9	471.4	447.4	451.4	448.6	461.5	464.1	519.0	455.0	468.3	428.5	419.8	380.8	358.8	386.8	432.8	293.7	204.7	147.0	111.8	92.78	68.24	88.10	541.1	 8265	9999.9	9999.9	891.3	38.08	27.22	17.74	14.94	10.52
420.0	231.6	299.5	340.5	383.1	421.7	425.8	483.3	437.8	478.8	503.8	509.9	479.3	511.6	494.7	460.9	491.9	446.1	456.3	461.0	460.6	425.1	437.5	443.8	457.9	463.7	508.5	470.3	458.0	443.2	411.4	395.8	358.2	330.7	383.8	384.8	242.8	163.2	129.6	104.2	83.96	66.49	81.63	565.2	 7356	9999.9	9999.9	800.3	38.58	26.27	17.48	14.41
425.0	298.2	257.4	393.3	318.7	439.5	446.8	468.0	393.6	441.3	474.6	489.2	502.2	493.2	442.2	445.8	475.6	499.2	481.2	445.2	443.7	393.7	412.6	430.8	434.4	446.9	518.5	476.0	456.8	434.4	424.3	395.2	373.9	351.2	339.4	395.6	330.1	213.1	149.0	109.6	89.61	71.58	57.02	81.80	502.9	 6632	9999.9	9999.9	744.6	35.40	23.22	16.33
430.0	245.6	236.7	320.6	342.4	480.0	376.8	460.8	443.7	490.9	478.8	469.4	466.3	494.2	481.2	466.7	477.2	450.9	477.9	456.2	400.8	409.6	415.2	434.2	427.4	421.7	496.0	452.2	454.6	441.6	419.0	401.8	376.4	359.3	344.2	330.7	372.1	266.4	170.2	130.3	98.44	85.16	60.64	55.40	72.97	456.0	 6369	9999.9	9999.9	630.9	34.72	22.75
435.0	248.4	268.7	316.9	331.8	345.2	360.0	440.5	421.0	506.6	472.8	452.7	512.6	462.3	459.6	509.2	473.9	483.0	449.1	416.0	412.3	371.5	392.6	403.6	422.8	424.8	506.0	438.5	440.2	421.8	402.3	398.2	371.2	363.0	336.1	309.6	306.8	328.9	223.7	150.3	112.1	91.24	69.99	60.33	51.70	65.10	434.0	 6230	9999.9	9999.9	619.7	31.03
440.0	237.2	264.1	232.9	288.3	458.0	373.5	372.4	439.8	452.5	461.9	431.7	457.5	451.3	472.3	489.2	480.3	477.1	450.3	441.5	391.7	388.3	376.3	370.9	405.0	407.9	488.3	419.0	423.7	410.2	413.3	390.7	381.4	349.0	338.1	306.8	280.1	290.0	281.1	185.6	124.6	105.0	80.28	68.59	56.22	42.12	66.11	423.7	 6357	9999.9	9999.9	544.6
445.0	172.4	280.5	298.0	359.6	396.4	464.3	373.4	372.4	415.2	374.9	434.0	473.4	458.8	452.5	461.1	450.8	453.1	442.2	416.0	384.6	369.5	361.5	380.6	360.4	405.7	456.5	402.8	401.0	401.5	389.5	376.6	369.7	356.1	337.1	308.2	272.9	246.8	268.6	238.0	139.0	108.0	90.05	75.41	56.02	47.78	39.00	58.66	435.3	 6384	9999.9	9999.9
450.0	129.8	244.0	301.3	369.7	358.1	362.7	374.0	364.0	476.7	440.3	416.1	457.4	464.4	420.4	453.1	420.8	435.4	414.7	391.2	364.7	316.8	333.9	374.7	353.8	368.8	437.0	386.1	385.1	363.3	369.9	372.4	357.8	342.7	338.6	298.5	267.4	233.0	224.3	249.2	198.6	124.7	92.94	84.26	62.16	52.50	44.95	40.05	59.80	430.4	 6038	9999.9
455.0	166.8	209.4	252.1	276.5	327.2	373.5	403.6	385.9	388.5	399.9	410.6	412.7	441.4	456.4	437.0	452.3	427.3	389.3	369.3	331.1	311.7	308.6	333.5	307.4	342.4	394.2	363.6	351.4	344.2	346.7	353.0	328.0	321.3	304.8	289.4	263.3	233.1	200.4	202.9	223.0	160.5	110.8	84.71	70.66	56.19	49.08	42.06	36.57	57.05	406.6	 5917
460.0	136.9	205.4	211.0	313.0	280.5	340.6	342.4	359.4	322.4	383.1	401.2	401.9	418.4	416.4	411.6	407.2	409.5	375.5	340.4	318.7	296.7	284.3	294.1	299.6	320.4	379.5	325.6	324.1	329.8	329.9	329.3	323.7	306.0	312.0	284.3	263.4	230.1	202.8	174.1	188.4	190.7	127.5	94.31	73.15	68.83	52.12	45.60	38.29	34.43	55.59	398.3
465.0	187.3	201.1	236.3	239.9	282.4	325.9	271.5	349.8	345.2	391.6	361.6	419.5	381.0	402.4	414.7	423.0	387.1	356.1	325.9	303.5	274.1	258.7	285.2	276.1	297.5	321.7	297.9	312.0	305.5	305.8	310.5	291.7	290.4	276.1	267.8	252.3	215.4	187.1	165.4	157.3	175.9	159.7	107.8	80.57	66.37	59.58	50.28	43.24	35.72	34.13	52.40
470.0	138.3	264.2	221.6	235.9	243.8	263.7	279.3	291.7	354.3	345.1	336.4	357.3	351.1	384.8	375.5	350.4	360.6	343.0	306.8	289.2	246.7	235.1	242.2	247.3	280.3	307.2	277.1	296.7	296.5	281.4	285.6	271.1	263.0	259.6	251.5	233.5	200.9	183.4	160.4	141.4	140.5	169.1	126.4	89.08	68.22	58.84	53.72	48.95	37.87	32.28	28.48
475.0	181.1	190.0	188.8	214.3	252.0	207.0	256.1	299.3	326.1	335.3	311.7	322.2	354.8	345.9	328.8	327.3	326.5	319.1	275.1	249.0	232.5	231.2	227.2	231.9	257.2	253.8	248.8	263.1	263.4	247.8	257.9	255.2	245.2	238.9	246.2	215.8	189.3	174.8	161.6	138.7	116.5	133.2	147.9	107.8	72.88	62.31	54.67	45.11	35.98	32.56	26.27
480.0	176.0	175.5	166.3	183.7	237.5	235.0	277.9	260.5	256.9	313.5	286.0	304.9	319.5	330.3	328.3	309.6	311.0	290.8	258.1	229.3	209.8	216.3	229.7	219.7	218.5	250.6	224.1	218.1	235.4	241.9	229.0	224.3	229.3	224.7	223.0	202.5	179.5	167.8	151.1	135.9	123.4	109.5	122.4	120.8	85.34	63.82	57.45	48.35	41.85	39.04	31.07
485.0	111.1	149.6	175.5	150.9	212.9	217.9	254.2	247.6	270.9	277.1	275.4	285.9	311.3	293.4	330.0	325.1	292.5	260.9	250.5	210.3	216.8	193.4	191.8	200.2	194.5	229.5	210.9	213.5	221.0	217.2	210.2	216.3	219.5	206.1	200.3	188.7	183.0	152.4	152.0	136.0	113.9	101.9	99.68	116.8	106.3	68.13	58.67	49.59	44.38	37.95	31.66
490.0	149.3	88.55	138.0	167.0	181.0	234.1	188.1	260.7	248.9	258.9	251.3	281.9	276.8	295.4	287.8	285.3	295.0	255.0	220.8	200.2	192.0	199.6	179.0	193.9	190.1	199.6	209.1	200.9	190.4	199.9	195.0	200.1	200.7	200.5	200.5	193.1	162.8	157.8	140.8	118.4	108.5	102.9	95.67	91.39	111.9	88.73	63.16	48.98	44.96	40.10	37.19
495.0	113.9	110.5	158.1	229.7	146.0	183.9	247.0	189.6	242.5	237.6	260.1	253.1	264.7	264.9	296.2	265.8	261.0	252.1	206.7	195.8	188.2	177.2	169.8	177.9	177.3	190.5	174.9	181.0	172.1	180.1	182.5	175.9	194.8	181.2	167.6	172.9	153.3	155.3	130.0	124.9	109.7	100.7	93.27	82.55	85.34	99.60	75.40	59.31	44.63	40.10	37.11
500.0	190.2	107.3	136.0	161.3	208.0	184.6	163.6	234.9	183.7	225.4	227.6	218.6	249.9	272.4	256.1	273.2	237.2	213.0	208.9	176.7	177.2	160.2	160.5	159.4	163.2	165.6	157.4	175.2	165.4	155.0	163.6	161.1	162.1	162.5	159.7	151.9	150.1	134.6	118.5	112.6	103.9	95.55	88.35	82.43	74.11	81.96	85.45	64.96	45.21	39.40	33.66
505.0	145.4	118.1	170.2	127.0	79.33	202.9	187.6	177.5	167.5	191.6	203.0	223.7	232.2	230.4	256.8	251.8	220.3	202.4	196.2	180.1	162.8	157.8	145.8	145.1	139.3	153.2	145.8	146.9	147.7	154.4	158.0	153.1	150.8	152.3	151.8	143.9	132.1	126.9	125.3	111.3	97.01	88.10	81.02	79.60	69.47	64.30	86.75	78.73	51.16	41.42	36.45
510.0	100.2	80.55	120.4	160.4	151.1	173.8	192.4	171.5	165.1	182.6	201.3	217.4	220.8	224.4	240.7	218.2	226.6	189.0	177.1	159.8	143.0	135.7	129.7	137.4	131.8	136.5	131.7	142.2	137.5	129.4	143.5	135.9	141.2	136.5	137.4	128.7	119.4	115.2	109.7	100.6	93.20	85.81	78.65	76.90	65.23	61.67	66.27	79.26	63.61	42.92	35.48
515.0	103.3	105.2	102.8	124.9	126.4	113.4	141.9	166.9	144.6	152.1	158.8	181.1	209.9	212.6	221.3	205.3	208.3	176.5	177.5	150.8	136.4	120.0	134.8	124.9	122.2	122.7	118.8	126.2	125.6	126.0	124.1	119.6	132.4	122.6	129.1	121.9	116.5	108.0	97.86	95.85	84.53	85.59	76.62	64.99	61.66	55.75	55.76	60.28	64.76	51.66	34.92
520.0	78.13	99.53	106.2	116.9	142.0	159.3	124.3	130.7	160.5	152.2	133.8	170.3	181.9	186.9	180.8	202.6	183.5	149.2	145.0	133.4	119.5	122.6	116.3	117.0	118.0	110.4	106.4	112.3	109.4	115.8	107.7	110.7	113.4	111.3	120.1	115.8	98.41	97.88	89.18	84.45	79.06	75.00	68.48	64.74	61.65	53.69	52.39	46.76	58.42	57.69	41.34
525.0	68.28	93.55	142.4	97.43	124.3	142.5	121.9	122.3	109.8	135.4	150.9	144.2	163.9	187.8	170.2	177.7	171.5	144.6	125.7	122.1	102.8	109.8	110.3	95.31	102.2	104.9	101.7	96.22	102.9	102.0	99.70	97.77	102.8	104.4	103.9	98.52	93.83	85.53	81.87	78.22	71.06	70.99	67.12	64.04	56.83	50.86	47.27	46.49	41.93	55.62	48.74
530.0	71.44	91.28	127.2	91.63	96.86	93.69	111.7	98.96	131.2	98.44	128.4	135.4	136.6	146.2	179.4	157.6	139.2	127.5	117.6	109.0	101.9	96.79	95.49	98.33	92.23	92.33	92.36	95.60	88.91	100.1	99.52	87.50	93.76	95.15	93.29	92.17	85.18	78.98	74.76	70.41	62.28	64.00	60.16	55.23	58.51	49.55	46.23	40.21	39.48	45.65	51.19
535.0	115.4	48.54	81.84	78.05	85.21	112.2	145.0	122.6	121.6	102.3	104.2	120.5	127.9	129.3	151.1	125.1	126.8	127.7	106.2	101.4	91.99	87.92	89.56	87.46	75.55	84.14	82.94	82.88	80.95	82.03	84.34	84.64	87.07	80.13	77.83	82.67	79.26	72.35	71.75	65.58	63.15	59.10	52.38	55.78	48.63	43.95	44.22	41.12	39.24	34.12	41.35
540.0	72.13	66.71	99.06	86.12	95.19	87.36	117.9	101.1	103.7	86.52	103.3	94.31	117.0	116.7	170.9	159.1	112.0	122.8	91.69	88.54	87.36	76.29	74.11	73.37	79.35	70.29	79.25	70.81	71.06	74.68	73.85	72.92	73.81	73.06	79.02	76.66	71.80	64.07	61.74	60.31	55.51	53.32	45.42	45.83	42.69	39.24	40.67	33.98	33.32	32.79	30.28
