Sample:	'SLABO1-5-5-320
File name:	3H4.FD3
Run Date:	17:00:04, 08/24/2022
Operator:	Administrator
Comment:	'

Instrument
Model:	F-7000 FL Spectrophotometer
Serial Number:	2354-007
ROM Version:	5J14000 06

Instrument Parameters
Measurement type:	3-D Scan
Data mode:	Fluorescence
EX  Start WL:	200.0 nm
EX  End WL:	450.0 nm
EX Sampling Interval:	5.0 nm
EM  Start WL:	280.0 nm
EM  End WL:	550.0 nm
EM Sampling Interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Shutter control:	On
Contour interval:	25.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
	200.0	205.0	210.0	215.0	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0
280.0	129.0	99.47	70.22	100.8	106.0	85.92	49.85	25.52	32.24	45.31	49.33	74.56	60.31	27.56	21.67	 3172	9999.9	 6308	174.3	32.73	28.59	24.33	23.45	19.96	15.18	14.13	14.89	10.80	10.91	10.76	10.67	10.95	8.936	8.785	9.461	10.81	7.654	7.268	6.731	6.166	5.261	6.298	3.560	4.424	4.263	2.879	3.258	2.319	2.186	1.815	2.119
285.0	390.6	209.9	225.4	181.5	255.8	294.7	157.4	98.42	62.01	78.21	121.0	122.7	195.7	114.1	70.79	258.1	 7016	9999.9	9999.9	 1150	39.59	36.49	36.46	26.37	22.32	18.65	19.53	15.70	16.33	12.92	14.32	9.715	10.05	11.25	9.900	9.883	9.101	8.492	7.214	7.514	7.073	6.683	5.265	5.334	4.079	4.435	4.458	3.395	3.734	3.585	2.717
290.0	604.6	449.8	382.9	434.2	437.7	477.6	317.4	221.5	97.52	147.8	161.0	156.8	217.4	345.3	198.5	121.9	541.2	9999.9	9999.9	9999.9	 1568	62.44	54.05	48.49	30.57	22.31	19.36	19.97	17.73	14.78	12.72	11.79	13.37	11.99	13.35	9.359	10.95	9.678	9.373	8.260	5.860	5.881	5.557	4.752	5.030	4.978	4.445	5.186	6.246	4.997	4.159
295.0	819.0	616.0	591.4	580.2	692.9	771.0	540.4	299.8	164.1	201.0	201.3	213.1	213.4	299.1	466.6	262.6	208.9	773.0	9999.9	9999.9	9999.9	 1881	72.98	66.93	43.96	39.87	29.47	24.71	22.22	17.71	15.66	15.34	14.09	13.89	15.04	9.349	10.64	12.80	10.15	8.979	7.379	7.352	5.397	6.437	6.919	5.916	4.577	5.519	5.563	5.570	5.343
300.0	901.5	759.6	543.4	708.8	784.7	831.8	640.6	409.0	244.0	217.4	200.6	247.5	249.3	268.2	533.9	546.0	300.7	253.7	823.1	9999.9	9999.9	9999.9	 1981	84.61	68.58	57.96	41.43	28.79	21.26	21.34	18.61	20.98	15.25	16.20	13.35	13.04	11.03	12.57	11.30	9.855	8.728	9.837	9.138	5.232	8.483	5.917	6.430	6.314	5.941	6.698	4.116
305.0	 1023	733.3	697.9	600.6	869.7	820.7	650.6	441.7	278.0	259.1	260.3	274.5	266.2	305.0	404.7	728.1	607.9	297.3	244.9	808.5	9999.9	9999.9	9999.9	 2243	108.5	73.41	61.20	48.09	34.50	27.22	22.25	22.24	20.28	17.43	17.67	13.62	12.98	12.69	13.26	11.18	8.883	10.30	7.337	6.625	6.600	6.963	7.209	6.662	8.071	5.925	5.928
310.0	894.4	722.1	630.3	711.7	753.3	826.1	705.2	494.6	275.4	289.2	279.1	310.7	307.6	331.5	380.5	478.1	896.4	521.9	257.8	208.0	805.5	9999.9	9999.9	9999.9	 2290	117.1	94.15	71.80	58.60	38.52	25.95	26.70	24.56	19.41	18.68	17.24	16.54	12.48	13.14	10.87	11.84	9.199	10.11	9.770	7.463	7.137	6.363	7.528	6.558	6.262	6.094
315.0	775.9	781.1	632.2	692.8	782.8	769.4	676.3	457.5	367.8	286.2	323.7	355.5	338.1	399.1	421.0	454.1	569.7	849.8	424.4	182.8	181.6	815.1	9999.9	9999.9	9999.9	 2048	122.0	96.43	78.79	55.90	37.39	32.73	24.26	25.66	20.77	17.29	17.38	14.87	13.73	10.56	12.45	12.94	9.984	9.361	8.737	9.838	7.897	6.468	7.748	6.949	7.828
320.0	772.5	740.9	518.0	665.0	752.5	791.8	696.8	463.8	359.8	357.4	346.2	319.4	387.8	415.5	443.6	472.0	487.7	661.7	778.9	303.0	169.9	175.8	831.5	9999.9	9999.9	9999.9	 2051	141.3	100.4	78.25	58.00	38.54	33.15	27.51	24.49	18.91	16.56	17.01	16.51	11.54	13.63	10.26	11.14	8.902	9.434	8.015	8.665	7.438	9.462	6.871	7.135
325.0	642.3	613.0	646.8	673.8	706.3	884.1	762.2	576.9	456.7	377.4	362.9	369.7	390.3	418.1	438.6	541.1	521.5	493.8	689.3	658.9	229.2	161.4	189.5	840.8	9999.9	9999.9	9999.9	 2216	159.9	113.7	86.25	64.84	46.51	32.43	29.70	24.30	19.45	17.56	16.04	14.46	13.03	12.56	10.32	10.90	8.972	8.907	8.642	10.18	9.112	7.854	8.150
330.0	630.7	665.1	564.1	574.4	686.8	767.8	838.7	625.1	489.7	413.1	385.0	415.7	383.2	430.8	491.8	540.1	535.8	519.3	446.9	641.9	517.9	190.6	148.1	189.5	802.5	9999.9	9999.9	9999.9	 2202	154.5	116.7	90.85	67.02	45.85	36.46	30.01	25.94	19.78	15.18	16.67	13.52	12.82	13.31	10.91	11.03	7.765	7.836	8.616	8.445	9.605	7.904
335.0	561.7	576.4	511.0	642.0	702.5	758.8	823.4	741.9	477.8	405.7	406.7	407.2	381.4	449.1	515.7	556.6	546.9	544.7	446.8	411.6	609.5	385.4	172.3	161.4	181.9	831.4	9999.9	9999.9	9999.9	 2345	169.9	124.7	91.89	70.19	49.40	35.04	27.39	19.52	19.92	14.02	11.91	12.40	11.41	10.59	10.15	10.16	8.397	8.965	7.899	8.724	8.160
340.0	576.3	610.9	597.7	602.5	806.0	799.1	845.3	648.6	500.3	443.0	386.1	439.6	419.4	449.8	502.6	559.8	619.5	554.7	493.2	385.8	396.1	594.0	331.4	172.1	161.8	186.3	827.2	9999.9	9999.9	9999.9	 2577	172.5	125.3	95.88	76.63	47.55	35.11	29.34	19.28	19.54	14.89	13.80	12.48	10.42	10.30	9.202	8.634	9.501	8.921	9.122	9.415
345.0	463.9	575.1	560.4	502.5	653.3	754.0	785.3	679.9	544.4	485.9	407.8	415.9	443.7	433.2	473.1	541.0	596.1	571.1	527.0	437.6	334.7	388.8	573.1	279.1	165.1	159.6	193.9	834.2	9999.9	9999.9	9999.9	 2883	183.6	128.3	97.93	68.36	49.02	35.36	24.80	22.58	16.36	12.18	14.66	11.85	11.20	10.59	9.884	9.448	7.640	9.160	8.272
350.0	501.6	516.0	531.5	559.0	547.6	799.6	737.2	701.5	551.8	499.9	491.9	434.1	459.4	471.9	533.2	609.1	592.8	583.0	541.2	453.3	350.7	323.4	449.4	522.0	256.5	189.6	184.2	209.8	838.3	9999.9	9999.9	9999.9	 2995	194.4	132.7	96.08	71.85	46.69	31.72	26.82	19.94	15.56	13.29	11.40	12.92	10.85	10.95	8.851	7.926	9.236	9.312
355.0	493.2	540.7	563.0	495.0	542.1	739.6	821.9	619.4	579.2	512.2	484.3	442.2	448.8	479.9	530.2	573.5	622.3	580.4	564.1	471.1	392.6	348.0	332.1	480.6	488.7	260.8	200.7	176.6	212.2	816.8	9999.9	9999.9	9999.9	 3179	189.3	137.4	88.28	69.58	44.79	34.64	24.47	18.93	15.19	12.54	12.67	11.14	11.10	9.388	9.825	8.495	8.883
360.0	428.5	451.4	482.5	509.6	515.9	663.1	706.1	698.0	581.6	542.7	557.8	493.0	498.8	483.5	560.5	606.1	642.0	599.1	563.0	493.7	425.8	388.7	374.6	369.5	557.6	454.3	259.9	221.2	192.3	215.3	829.5	9999.9	9999.9	9999.9	 3026	193.2	129.6	91.91	63.82	42.85	32.68	24.07	16.94	14.58	13.73	11.21	10.52	10.17	8.978	9.069	7.309
365.0	425.1	497.4	588.0	431.7	573.6	663.9	678.7	649.9	602.3	629.1	561.0	484.3	498.9	536.6	536.3	609.9	632.9	622.7	589.3	535.9	495.7	454.8	413.5	397.2	418.1	612.6	423.3	277.9	225.2	204.8	210.3	833.6	9999.9	9999.9	9999.9	 3382	190.1	129.4	86.96	59.57	41.54	27.96	20.08	18.04	15.17	12.41	12.72	10.91	10.06	9.925	8.297
370.0	405.7	512.4	494.2	484.1	639.7	610.7	648.5	623.5	627.4	596.7	584.1	542.9	530.3	552.6	587.0	583.4	637.2	641.2	597.5	526.4	497.3	465.7	458.8	465.2	430.6	480.1	625.0	400.2	269.7	224.8	196.7	220.8	831.4	9999.9	9999.9	9999.9	 3307	188.8	117.0	80.71	60.87	41.69	26.34	21.64	18.12	13.60	12.20	10.89	7.941	9.138	10.12
375.0	435.4	516.1	443.9	598.1	569.3	649.2	682.7	680.2	602.4	575.3	561.2	560.5	581.4	555.0	585.7	627.6	623.5	653.1	617.0	558.0	547.5	521.4	502.7	484.0	467.0	465.2	553.4	593.2	378.4	285.5	223.2	202.7	222.0	810.5	9999.9	9999.9	9999.9	 3519	173.3	112.6	73.99	59.93	36.36	30.42	22.05	16.33	13.31	11.53	10.31	10.72	10.04
380.0	392.9	414.3	497.2	561.0	584.9	587.9	644.1	670.6	645.2	669.3	682.1	561.0	557.1	622.2	579.2	661.3	644.4	675.0	624.0	618.7	568.8	544.8	545.7	543.2	501.6	509.4	507.7	607.1	563.3	339.0	284.9	232.8	189.7	210.5	827.3	9999.9	9999.9	9999.9	 3166	161.6	108.7	77.10	55.14	38.79	24.76	19.96	16.19	14.16	11.57	11.53	9.040
385.0	435.8	458.2	550.4	540.7	598.0	674.8	715.0	656.0	623.8	679.9	631.6	563.5	618.4	622.7	638.1	678.8	659.4	685.9	663.7	611.3	605.4	592.2	587.3	564.5	561.6	553.8	536.5	530.1	658.7	508.9	332.2	261.5	231.4	197.5	217.0	809.9	9999.9	9999.9	9999.9	 3307	157.6	99.61	69.66	51.46	35.13	24.36	19.91	17.14	13.51	10.90	10.63
390.0	479.7	352.7	485.4	562.1	615.1	626.3	785.8	720.0	676.9	672.3	659.9	613.2	673.5	612.8	624.6	660.1	708.8	728.9	674.7	631.8	634.7	615.8	613.5	603.2	600.4	595.0	580.7	548.6	560.0	636.3	483.4	325.6	285.6	238.9	206.4	205.1	799.0	9999.9	9999.9	9999.9	 3097	140.6	93.96	66.73	47.96	31.70	24.73	20.35	14.95	11.05	9.704
395.0	390.7	497.8	470.9	627.9	583.2	616.7	738.6	692.7	760.6	718.7	692.0	678.0	656.2	633.1	661.3	670.9	724.4	738.4	715.9	689.6	681.9	654.8	636.8	641.6	643.8	633.5	621.6	581.4	568.0	583.7	646.5	451.1	340.7	284.3	239.0	194.4	200.4	795.8	9999.9	9999.9	9999.9	 3217	140.8	90.55	60.76	44.86	31.58	25.63	18.69	17.58	13.27
400.0	425.2	507.9	537.7	579.1	655.6	735.8	749.5	749.3	715.9	754.5	688.2	716.5	654.8	658.8	672.0	712.1	743.2	722.5	711.9	717.9	666.6	669.0	679.8	676.2	680.2	700.5	681.4	654.8	622.5	590.4	645.3	624.3	439.5	357.9	286.9	221.1	183.4	191.1	781.3	9999.9	9999.9	9999.9	 2831	131.4	79.95	59.62	46.96	31.74	21.03	17.71	13.36
405.0	382.1	417.4	436.9	557.9	639.0	701.7	721.8	769.7	780.6	704.0	781.6	710.8	735.3	729.1	739.9	746.3	766.7	779.2	742.0	743.5	699.4	672.5	684.8	706.2	717.3	700.5	708.1	691.1	657.0	615.2	607.2	676.8	604.2	413.7	347.5	273.8	199.9	162.6	180.1	765.7	9999.9	9999.9	9999.9	 2586	114.5	78.70	52.95	38.07	27.66	20.09	18.21
410.0	377.7	503.2	612.0	579.7	572.8	871.3	750.7	747.1	768.7	755.2	763.8	727.3	761.9	721.9	726.9	748.6	801.2	804.4	777.9	717.6	692.2	692.4	714.4	707.1	735.7	729.3	749.6	721.9	727.6	672.1	636.5	611.3	672.9	549.9	403.3	307.6	235.8	189.0	135.5	165.3	754.6	9999.9	9999.9	9999.9	 2355	110.0	73.24	51.77	34.53	26.96	19.99
415.0	396.3	532.2	509.9	614.0	660.4	750.7	775.7	763.6	717.8	711.2	768.5	761.4	763.9	709.7	761.4	797.2	831.6	785.4	786.3	730.5	706.6	722.3	682.7	710.0	727.6	723.5	750.8	737.2	735.4	712.5	654.0	621.9	620.6	655.2	479.8	349.4	266.4	221.4	165.1	136.9	152.3	743.1	9999.9	9999.9	9999.9	 2416	110.2	70.61	50.59	32.51	23.49
420.0	537.0	415.6	539.9	591.8	684.3	772.3	653.7	787.2	827.7	821.1	779.9	742.5	739.6	759.5	773.2	787.3	837.2	821.1	771.7	748.3	696.4	662.0	715.5	724.1	721.4	740.8	762.3	762.0	754.5	723.5	689.9	652.1	606.9	615.1	596.4	414.1	312.0	241.9	185.5	154.0	115.4	140.0	736.4	9999.9	9999.9	9999.9	 2122	95.39	64.97	41.34	34.74
425.0	429.3	388.7	470.7	632.4	564.6	669.1	699.8	721.1	776.5	710.7	806.0	751.3	761.4	764.7	751.1	828.5	805.0	781.8	770.7	693.1	669.2	674.3	673.6	729.7	718.3	731.1	739.0	749.9	768.2	710.6	695.9	643.2	621.0	577.7	589.6	512.3	359.6	268.5	211.0	163.8	123.2	112.9	132.3	726.0	9999.9	9999.9	9999.9	 1823	88.87	59.37	41.64
430.0	294.6	410.7	508.7	619.4	650.8	680.1	634.4	691.2	682.2	729.9	768.8	774.2	759.2	833.1	779.6	805.3	820.5	801.9	750.4	668.7	677.3	665.4	681.3	689.5	727.0	716.3	747.7	742.7	733.7	724.5	697.5	654.6	624.3	588.1	539.0	554.8	433.6	303.1	225.4	185.7	138.1	118.9	100.5	131.8	718.7	9999.9	9999.9	9999.9	 1649	83.44	53.64
435.0	355.3	441.1	477.6	608.8	723.4	621.0	704.7	661.0	703.3	762.3	749.1	743.4	808.3	776.9	788.7	795.2	828.0	785.9	740.3	688.6	652.7	636.0	661.8	677.0	682.5	701.0	723.7	728.4	724.7	727.8	707.9	682.0	639.8	609.3	550.7	506.5	483.0	363.3	269.0	214.4	162.9	139.8	109.8	92.35	122.8	711.8	9999.9	9999.9	9999.9	 1630	78.96
440.0	355.2	345.7	453.1	473.5	648.7	594.1	696.8	659.7	714.1	721.3	723.5	702.2	772.1	711.5	848.2	806.0	795.4	801.8	735.0	674.0	611.7	628.0	625.4	644.9	667.6	708.0	695.1	721.5	710.0	708.5	681.9	661.4	653.2	598.1	522.6	469.2	456.2	414.0	301.2	227.6	185.9	147.1	122.0	96.10	89.57	119.4	710.5	9999.9	9999.9	9999.9	 1448
445.0	309.9	406.4	440.7	468.9	535.2	499.4	616.7	714.7	718.7	714.1	701.1	720.6	782.7	709.5	731.7	774.2	837.0	764.9	688.1	629.5	618.1	602.1	620.2	617.3	628.8	675.0	681.5	685.1	704.6	687.9	655.3	642.8	631.8	603.7	536.9	476.5	409.8	426.3	354.1	251.7	200.1	156.5	138.9	111.6	87.58	85.29	116.9	703.9	9999.9	9999.9	9999.9
450.0	389.0	487.4	426.4	444.8	488.3	679.3	691.5	660.9	655.2	679.3	687.4	714.9	721.2	738.6	717.7	770.6	732.6	707.1	650.9	609.2	580.7	565.7	576.3	609.8	613.6	609.9	654.1	649.0	636.6	645.3	628.0	616.1	600.9	578.8	534.1	480.3	405.2	361.4	375.7	309.6	220.0	183.5	152.0	122.9	105.4	91.99	79.34	113.6	711.1	9999.9	9999.9
455.0	373.1	375.0	433.2	448.1	491.7	505.8	550.6	628.0	615.9	630.4	683.9	657.0	687.5	744.7	735.6	770.6	696.3	669.9	615.6	582.9	551.2	538.6	529.5	560.5	576.3	594.0	607.5	605.2	617.8	597.9	592.3	581.6	568.6	543.7	523.2	466.7	403.2	341.9	337.0	331.1	254.3	199.1	165.0	134.9	117.0	100.8	82.91	73.71	108.9	701.8	9999.9
460.0	303.3	388.2	367.9	405.0	517.2	438.7	508.8	535.8	595.9	598.2	591.9	691.3	670.8	672.9	774.1	687.3	697.8	652.5	592.6	536.0	503.5	475.9	501.5	511.4	537.7	532.8	560.1	560.8	557.4	571.6	567.9	565.0	549.1	542.8	486.4	446.1	399.1	348.0	301.8	303.2	278.2	219.4	177.0	148.9	129.5	101.0	88.85	76.78	72.16	108.3	696.5
465.0	314.0	325.2	340.4	403.5	418.9	516.4	510.0	548.8	589.0	564.8	585.5	662.8	700.0	633.6	659.5	653.2	669.6	620.0	578.0	490.6	477.3	458.6	493.9	490.9	495.2	512.7	516.6	505.5	528.6	534.0	513.5	528.3	493.8	490.3	469.1	421.8	386.3	346.7	298.2	266.1	275.7	251.3	188.5	147.8	128.8	116.9	95.50	83.17	73.03	65.03	100.4
470.0	313.3	349.8	389.4	422.0	401.7	417.6	453.4	481.2	533.8	534.1	560.0	604.0	585.3	622.0	618.6	617.2	575.9	558.4	538.3	479.5	464.4	433.5	430.0	448.9	471.0	467.4	480.6	479.2	498.1	492.0	477.6	473.2	469.5	451.1	441.4	402.3	362.0	319.0	298.2	267.9	239.2	257.3	216.8	162.6	139.7	120.6	98.87	83.32	73.94	60.91	61.98
475.0	259.7	286.6	331.9	356.5	340.8	423.4	392.6	467.5	494.1	495.2	521.4	530.6	536.2	578.2	578.9	602.9	577.0	540.4	458.0	446.7	397.8	407.5	393.2	408.0	416.8	445.9	434.0	435.8	448.5	463.6	446.4	453.0	429.8	416.1	419.2	380.1	349.6	307.7	279.7	246.5	229.5	216.9	218.5	178.7	142.2	118.1	100.4	85.66	71.40	61.53	51.75
480.0	179.8	262.7	280.4	317.9	391.4	342.2	411.1	500.9	425.6	464.8	461.5	465.0	523.3	536.6	534.0	517.1	504.5	472.9	453.6	416.1	378.2	383.3	383.6	376.8	389.0	381.4	392.1	394.6	414.0	395.0	411.7	410.2	399.5	395.8	391.0	354.7	331.4	297.8	259.9	237.8	220.0	202.1	196.4	198.3	149.8	121.9	98.29	88.47	78.91	67.26	54.27
485.0	193.0	235.5	257.4	279.0	339.3	354.9	374.1	414.6	411.9	503.7	480.5	482.8	492.4	521.3	506.3	510.4	535.3	423.6	430.3	387.9	372.3	352.5	350.2	357.8	357.8	364.1	386.4	375.7	377.4	373.0	375.3	358.9	367.7	375.6	364.0	339.9	312.1	284.1	246.3	234.8	209.3	192.7	174.8	187.8	171.0	132.6	106.9	92.65	80.41	71.39	56.33
490.0	154.6	241.9	256.4	280.7	307.6	360.4	343.2	346.8	386.9	423.2	445.3	397.9	475.7	465.0	528.4	461.4	486.7	423.5	416.9	368.7	346.4	339.1	331.7	326.8	335.1	336.4	341.3	348.1	361.7	352.3	363.5	350.9	344.8	359.1	333.7	328.3	283.2	269.9	251.9	233.1	207.7	185.7	172.9	166.0	173.6	146.5	102.0	88.41	84.03	73.00	59.02
495.0	247.0	237.8	236.2	284.0	278.0	296.4	307.8	313.2	380.7	353.1	406.1	392.3	446.9	454.1	435.1	470.1	449.2	435.2	359.2	337.0	322.6	289.4	288.3	315.6	320.7	307.6	323.9	323.4	335.0	321.4	316.0	339.2	318.6	311.7	316.9	295.6	274.9	265.9	224.0	210.8	197.1	180.4	165.6	153.1	150.5	156.0	122.1	97.77	89.22	73.41	63.00
500.0	177.8	171.6	255.8	292.7	217.6	335.7	296.0	287.8	334.8	367.7	355.0	390.9	425.4	404.0	466.2	458.1	428.1	384.0	354.7	331.4	318.3	281.0	289.2	297.6	290.9	298.6	295.8	285.6	304.3	293.4	298.1	298.8	295.1	293.0	296.7	290.2	250.5	240.4	214.3	204.7	186.6	168.1	165.4	146.7	138.7	136.7	138.9	100.1	87.44	72.44	66.93
505.0	141.9	158.2	223.5	255.5	233.6	274.0	282.7	321.2	302.9	287.4	350.3	312.7	346.0	410.4	393.9	396.3	386.7	349.2	311.4	293.3	261.7	271.5	255.6	259.5	267.9	263.7	267.2	261.6	271.1	268.4	260.2	263.1	275.9	268.3	265.3	264.0	228.9	227.4	198.1	189.5	170.6	164.1	149.2	137.8	129.2	119.5	126.8	110.3	87.88	76.33	65.42
510.0	174.3	173.4	173.5	191.3	199.0	219.7	257.3	268.0	264.4	315.1	292.5	312.1	375.0	341.2	370.0	377.0	338.5	329.2	296.6	263.8	245.8	241.9	228.5	233.0	236.9	249.4	224.3	249.2	244.1	244.9	247.7	251.0	246.3	248.6	250.4	234.8	212.7	207.6	188.9	176.9	161.3	154.7	140.5	130.9	116.2	115.1	102.4	113.7	88.94	78.06	62.99
515.0	114.3	148.3	117.0	218.4	172.9	213.5	240.4	247.4	275.5	302.4	257.9	294.4	315.4	329.6	338.5	342.3	319.3	298.6	275.2	241.4	224.5	219.5	213.0	210.3	213.0	209.8	210.8	220.9	231.8	206.8	225.5	219.1	211.1	238.1	227.2	219.8	197.6	192.8	167.6	165.2	155.6	139.2	132.1	122.1	113.6	100.6	93.71	97.78	99.56	75.40	63.84
520.0	129.0	99.18	118.7	161.9	230.9	208.0	195.7	252.7	226.3	244.8	238.0	282.2	298.8	307.9	326.2	300.4	308.1	271.2	259.9	222.3	208.7	207.1	199.2	200.9	194.8	198.4	202.5	193.5	183.1	203.9	192.3	201.0	204.5	190.3	198.4	196.2	188.2	180.4	163.6	147.8	136.1	125.5	122.1	115.0	104.2	98.47	91.02	81.70	98.47	87.63	65.29
525.0	116.4	117.5	185.0	199.1	176.4	236.7	192.3	226.6	214.6	224.4	237.6	254.1	269.6	278.7	307.1	294.9	262.1	246.7	252.1	219.2	195.1	190.3	188.5	183.8	180.9	175.9	180.4	175.7	176.6	180.9	188.4	175.4	189.9	186.5	176.3	176.6	162.6	160.9	146.9	128.0	121.6	122.4	109.8	97.82	99.31	92.02	83.51	77.81	75.36	80.69	68.39
530.0	110.9	175.7	177.3	129.3	198.9	180.5	148.1	183.0	177.2	184.4	221.1	231.1	227.9	274.9	273.5	272.9	225.7	233.4	206.7	188.1	186.3	173.0	167.3	176.6	164.0	156.3	159.1	158.3	161.0	168.9	153.6	165.0	161.1	162.3	162.9	153.8	154.1	134.1	131.7	122.6	117.6	108.5	92.64	93.92	94.83	85.12	79.20	69.31	65.34	74.54	73.25
535.0	123.3	83.78	87.16	98.38	93.84	163.5	149.5	138.5	180.0	180.6	158.9	205.9	204.9	228.7	270.6	255.0	231.3	217.4	192.0	177.6	158.4	153.9	158.1	159.5	156.6	142.2	148.4	139.9	157.4	145.8	149.8	139.8	147.4	145.4	143.5	136.2	134.9	126.4	112.8	107.8	109.5	97.94	94.86	83.10	76.09	80.12	75.90	66.49	62.58	58.64	63.67
540.0	121.9	94.44	126.0	113.2	142.0	149.2	156.3	137.6	175.2	160.2	186.4	196.0	199.8	209.2	303.1	249.8	209.0	194.6	163.0	158.4	140.2	139.9	131.6	135.2	132.5	136.9	127.4	131.0	123.3	131.3	124.6	125.2	137.7	130.3	130.9	118.5	120.2	113.4	108.2	102.6	89.00	85.48	85.29	75.94	75.81	71.16	65.64	66.24	59.86	53.75	52.48
545.0	95.82	68.47	106.1	95.42	125.6	134.0	149.1	138.7	148.6	134.5	161.8	157.2	182.1	183.5	321.0	439.6	225.2	175.0	153.9	145.4	130.4	138.6	136.8	125.3	113.0	117.4	123.1	118.0	118.0	114.2	117.4	120.3	119.9	120.4	112.3	111.1	111.4	94.86	89.15	90.30	84.49	79.67	75.27	72.62	66.44	64.65	66.35	56.23	54.05	53.49	45.45
