Sample:	'SLABO1-5-5-320
File name:	3H11.FD3
Run Date:	17:28:43, 08/24/2022
Operator:	Administrator
Comment:	'

Instrument
Model:	F-7000 FL Spectrophotometer
Serial Number:	2354-007
ROM Version:	5J14000 06

Instrument Parameters
Measurement type:	3-D Scan
Data mode:	Fluorescence
EX  Start WL:	200.0 nm
EX  End WL:	450.0 nm
EX Sampling Interval:	5.0 nm
EM  Start WL:	280.0 nm
EM  End WL:	550.0 nm
EM Sampling Interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Shutter control:	On
Contour interval:	25.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
300.0	500.7	411.7	335.6	440.3	390.8	513.9	456.9	252.9	319.9	416.9	581.7	497.2	390.7	298.6	465.8	531.1	268.5	203.4	717.4	9999.9	9999.9	9999.9	953.3	36.47	23.60	19.19	15.65	13.70	9.221	7.426	6.425	6.643	6.515	6.370	6.514	4.211	3.793	4.291	5.074	4.514	3.756	3.805	3.375	3.599	3.541	2.855	3.959	2.273	3.361	4.644	3.786
305.0	576.3	515.1	438.4	497.4	546.2	559.1	517.6	356.2	283.4	346.9	405.6	379.3	282.5	293.5	311.8	677.8	595.4	284.1	206.5	737.9	9999.9	9999.9	9999.9	 1107	38.12	28.55	19.83	18.22	13.04	9.657	7.852	8.002	8.219	6.519	6.491	6.994	6.044	4.781	5.444	4.397	4.433	3.321	4.418	3.770	3.442	3.421	3.958	3.511	2.929	3.084	3.261
310.0	441.7	470.2	503.0	465.2	473.5	528.4	550.6	391.2	292.3	293.1	326.4	336.4	284.4	288.4	339.6	437.2	826.9	518.2	220.0	169.3	707.6	9999.9	9999.9	9999.9	 1109	43.65	32.47	24.18	16.33	13.02	10.42	9.555	8.826	5.656	6.787	6.190	6.609	4.926	4.356	4.980	3.341	4.494	4.163	3.407	3.470	3.245	3.438	3.005	2.796	3.457	3.943
315.0	490.2	497.0	379.2	502.2	531.2	563.7	581.7	340.3	257.2	277.1	270.1	248.7	269.7	296.7	370.1	434.1	556.4	836.3	381.3	152.2	131.0	700.4	9999.9	9999.9	9999.9	924.6	39.41	32.74	22.57	17.92	13.31	9.299	9.325	7.795	8.743	6.567	6.011	7.724	4.783	5.850	4.950	3.738	3.712	3.692	3.713	3.932	3.623	4.550	3.904	4.694	4.329
320.0	385.5	559.8	507.6	503.0	617.2	555.7	603.5	385.1	261.5	232.9	256.8	244.9	277.2	323.2	374.4	453.1	447.9	619.5	741.0	272.4	122.3	126.1	720.7	9999.9	9999.9	9999.9	849.4	42.75	32.63	23.49	19.38	12.56	10.62	10.44	9.440	6.351	5.791	6.131	5.731	4.118	5.178	6.043	4.859	3.513	2.997	3.969	2.811	3.611	4.298	4.523	4.069
325.0	405.6	395.8	590.1	438.8	588.1	602.3	563.1	485.1	339.8	233.6	234.5	271.3	302.1	358.3	407.8	465.2	487.5	476.1	634.9	557.9	194.8	114.0	125.3	717.3	9999.9	9999.9	9999.9	941.5	46.88	37.70	25.17	17.94	13.15	10.62	8.171	8.875	6.368	7.305	4.891	5.751	5.401	4.475	5.087	4.769	4.786	3.953	3.985	3.577	3.446	4.347	4.975
330.0	387.3	423.5	377.8	484.0	487.1	621.9	622.6	474.7	336.0	252.7	233.6	260.1	274.2	335.0	420.8	475.4	494.2	463.4	394.6	589.3	453.4	148.6	99.49	129.6	711.3	9999.9	9999.9	9999.9	891.8	47.88	33.48	29.79	23.28	13.31	12.51	11.12	7.573	8.817	6.587	5.167	6.001	4.680	4.617	4.057	3.731	4.604	3.910	3.207	3.122	3.560	4.286
335.0	358.0	456.2	371.2	428.4	530.6	674.0	671.5	480.4	320.3	271.0	244.0	279.1	282.8	363.1	404.4	469.0	473.4	483.6	373.8	334.8	568.3	346.3	117.7	101.0	127.7	715.7	9999.9	9999.9	9999.9	884.5	56.61	37.92	31.86	21.60	17.75	14.56	10.75	9.384	7.688	6.339	4.216	5.590	5.251	5.369	4.520	4.139	4.079	4.125	3.087	6.599	4.471
340.0	323.2	424.4	423.0	380.2	518.5	624.5	692.3	487.5	422.2	275.9	243.1	274.5	286.7	357.7	424.1	461.7	489.1	472.7	427.9	331.7	339.5	537.5	253.7	130.6	111.9	123.0	709.2	9999.9	9999.9	9999.9	944.4	52.14	39.70	29.20	25.16	16.21	13.40	9.661	7.978	6.284	6.053	5.449	6.806	5.234	3.866	4.663	4.227	4.814	5.174	5.425	4.432
345.0	276.3	387.3	334.6	384.1	472.6	532.9	561.6	536.5	386.6	315.4	302.3	305.7	350.6	381.3	429.2	480.8	520.2	493.9	441.4	328.8	269.0	353.8	502.3	220.2	125.2	105.8	132.0	703.7	9999.9	9999.9	9999.9	 1015	55.89	40.02	31.57	21.07	16.44	12.01	10.30	8.160	5.215	6.127	5.968	4.852	4.607	3.462	4.120	3.721	4.878	4.398	4.611
350.0	284.7	328.8	310.4	393.9	478.9	527.7	602.3	511.4	413.9	330.8	291.9	321.5	309.9	363.4	405.4	475.8	504.1	495.2	442.7	348.7	285.5	257.7	393.3	478.7	212.5	134.6	112.8	136.0	719.0	9999.9	9999.9	9999.9	 1054	62.81	38.79	30.44	20.32	12.80	10.80	10.01	7.678	7.154	5.369	5.504	5.045	4.521	5.019	4.671	3.732	4.135	4.396
355.0	301.2	398.5	368.9	324.1	488.5	620.3	631.2	518.7	424.9	370.5	345.8	338.9	345.3	381.9	427.8	478.1	513.7	526.7	461.9	410.0	325.0	272.4	293.4	470.5	428.4	204.1	144.9	131.9	137.0	720.4	9999.9	9999.9	9999.9	 1077	62.78	41.38	33.80	21.85	15.09	9.868	8.626	8.949	7.442	5.196	4.286	5.639	6.517	4.146	3.314	4.538	3.680
360.0	350.1	369.5	326.5	412.6	487.1	502.1	554.1	508.6	425.0	359.9	361.2	352.1	344.6	415.8	429.4	453.8	497.5	514.6	495.8	421.3	351.6	340.6	295.5	319.2	500.0	406.7	203.5	163.1	134.6	146.7	722.9	9999.9	9999.9	9999.9	 1071	61.90	38.04	29.01	22.06	15.48	12.37	9.375	7.412	6.565	5.400	5.158	5.146	4.895	4.483	3.661	4.799
365.0	294.5	259.2	328.9	368.3	392.7	514.9	600.9	454.4	436.1	435.7	368.5	366.3	380.4	419.5	422.6	506.6	529.0	547.6	467.1	450.5	382.3	390.5	353.3	332.0	371.7	549.9	375.4	215.7	164.7	132.6	144.5	716.5	9999.9	9999.9	9999.9	 1167	60.41	36.85	30.44	20.07	15.34	11.04	9.340	7.369	5.444	4.387	5.019	3.835	5.239	5.034	5.349
370.0	266.3	351.3	387.1	429.2	494.2	467.1	542.4	505.2	453.4	465.2	387.8	411.7	423.8	435.4	438.3	504.2	511.2	533.7	486.1	487.3	423.9	417.6	391.4	370.2	346.8	445.7	557.3	341.5	216.8	167.2	143.5	143.1	721.7	9999.9	9999.9	9999.9	 1103	59.97	37.47	24.21	19.65	14.73	12.40	8.155	7.271	6.748	5.797	5.808	4.188	4.504	4.219
375.0	230.4	267.7	450.5	441.3	521.9	487.7	488.0	516.4	486.4	461.8	456.9	440.8	443.5	454.0	499.0	520.3	510.9	540.7	529.3	501.4	455.7	425.9	427.2	410.7	399.1	399.5	503.4	553.5	312.2	218.3	170.0	134.6	152.0	722.2	9999.9	9999.9	9999.9	 1259	52.47	35.08	22.66	18.66	13.91	11.33	8.715	8.110	7.471	6.659	5.420	4.104	3.987
380.0	319.8	290.7	354.4	407.8	426.0	571.8	554.4	501.9	506.4	519.2	483.1	453.0	453.6	455.6	482.3	533.4	512.9	533.0	537.1	506.1	489.3	489.5	451.9	461.9	438.1	424.9	422.9	544.6	494.3	299.9	228.5	172.6	142.7	152.1	716.8	9999.9	9999.9	9999.9	 1154	54.37	35.58	26.46	19.54	11.98	9.761	9.538	8.132	6.259	4.590	4.459	5.344
385.0	203.3	286.9	333.8	426.8	453.1	526.6	590.0	567.9	557.2	526.2	474.5	452.5	479.2	491.5	513.0	513.6	552.9	541.4	547.7	541.1	511.7	501.0	515.4	469.2	486.0	480.0	438.3	458.1	598.3	453.6	286.6	235.7	184.0	147.1	155.6	720.8	9999.9	9999.9	9999.9	 1094	53.31	34.47	22.40	17.80	12.39	9.341	9.189	6.784	4.725	5.623	4.918
390.0	212.3	314.6	391.4	492.9	541.2	498.3	500.9	573.7	588.3	531.0	502.5	498.2	503.9	532.8	500.6	515.7	549.0	602.1	588.2	570.4	549.7	539.7	547.7	525.0	527.6	498.3	494.6	470.7	512.5	597.1	413.0	289.4	234.9	191.4	150.3	161.0	710.9	 9388	9999.9	9999.9	 1047	50.15	33.91	24.00	16.76	13.09	10.53	6.324	7.631	6.446	5.499
395.0	314.2	355.1	343.7	508.0	532.0	578.1	627.2	529.5	565.3	566.0	562.5	531.7	575.4	562.3	554.1	560.2	636.9	603.9	610.3	586.2	575.3	546.2	583.9	574.8	570.6	574.2	548.6	550.7	521.9	569.3	607.5	415.4	318.2	265.2	205.8	148.8	145.7	677.3	 8809	9999.9	9999.9	 1141	45.58	32.06	21.09	15.56	12.91	10.10	6.763	6.071	5.615
400.0	261.9	331.8	445.5	500.0	516.8	606.5	579.1	619.0	588.0	632.1	556.2	561.7	545.5	557.4	593.6	617.0	630.6	647.5	653.3	594.0	583.3	573.5	582.5	586.6	591.5	615.2	585.9	599.5	563.8	554.6	611.6	598.5	406.5	328.0	272.4	182.1	140.4	143.8	627.7	 8557	9999.9	9999.9	977.5	42.97	29.74	21.97	16.71	11.22	7.935	7.535	6.862
405.0	199.9	348.6	460.7	451.1	515.0	689.8	604.8	621.0	658.2	662.3	638.6	608.0	582.3	567.3	612.5	597.8	631.6	678.1	693.5	625.2	596.0	583.8	602.6	633.3	635.7	639.6	629.8	626.7	623.8	584.5	575.8	663.3	569.1	402.9	312.8	252.0	166.5	121.8	127.4	602.9	 7943	9999.9	9999.9	900.3	41.20	25.48	19.20	16.21	11.25	9.500	6.920
410.0	230.6	369.4	368.1	420.0	663.4	561.7	729.2	564.8	577.6	644.4	626.3	580.2	604.1	600.2	621.9	661.1	691.9	657.4	689.9	625.3	604.0	613.9	618.7	654.3	644.9	659.9	685.9	669.6	661.8	634.9	591.2	601.7	657.8	524.1	386.2	297.7	211.1	157.2	112.3	115.4	562.6	 7442	9999.9	9999.9	787.0	38.44	28.09	17.95	13.85	11.78	8.502
415.0	195.6	312.4	447.3	427.8	606.7	645.9	705.2	603.8	656.1	656.8	638.4	601.4	657.9	609.9	647.7	679.2	691.5	708.8	690.5	644.5	617.7	601.6	623.3	646.9	653.0	672.1	712.1	680.0	693.7	667.4	637.6	611.1	610.6	655.3	470.4	342.9	258.2	187.2	144.5	104.5	106.9	526.0	 7367	9999.9	9999.9	809.7	36.66	21.89	17.12	12.17	9.468
420.0	219.8	268.4	389.6	469.4	508.6	604.5	671.6	605.5	693.1	644.5	679.3	661.3	623.1	641.2	682.0	700.8	733.5	737.5	673.7	636.6	601.9	591.7	630.5	630.1	668.2	670.0	696.5	700.8	699.7	675.2	675.3	633.1	599.3	636.1	589.2	390.7	286.0	219.9	158.0	119.2	88.83	97.71	517.8	 6836	9999.9	9999.9	716.7	34.30	24.00	17.94	13.99
425.0	324.8	383.2	354.6	458.9	550.6	556.2	595.5	664.2	669.4	651.6	676.4	623.1	672.8	643.1	682.8	702.7	709.4	739.4	710.4	638.2	609.9	592.1	616.4	607.5	638.7	671.3	694.9	706.5	688.0	693.0	676.8	632.9	596.2	598.2	603.5	497.2	336.6	250.2	182.1	136.6	105.3	81.89	94.06	482.5	 6699	9999.9	9999.9	613.0	31.18	22.20	15.80
430.0	258.2	311.8	431.8	513.7	400.6	587.6	617.2	631.2	627.1	663.3	658.6	637.4	666.4	645.9	653.7	698.0	723.9	729.2	684.0	629.8	582.3	573.2	597.5	612.6	639.5	660.2	672.9	685.1	693.5	710.2	667.7	653.7	634.1	594.6	552.9	559.5	413.8	262.5	215.4	167.3	123.1	91.10	71.52	87.09	470.7	 6415	9999.9	9999.9	555.9	30.37	22.12
435.0	267.7	328.0	410.9	372.7	501.4	526.0	565.3	639.4	691.8	613.5	686.9	678.3	650.4	647.9	618.9	723.8	677.9	722.0	661.9	616.6	549.1	571.7	567.6	591.7	614.7	645.7	658.6	674.0	683.9	688.4	662.5	631.0	610.2	576.7	528.9	489.3	486.8	334.0	242.0	180.7	146.2	107.5	83.11	66.09	83.30	450.0	 6005	9999.9	9999.9	539.5	31.93
440.0	226.8	339.6	347.3	357.5	534.8	543.3	565.5	589.0	601.0	606.1	595.6	679.7	693.1	670.8	673.0	684.3	718.9	676.0	657.8	583.5	552.6	550.7	550.7	573.1	588.3	630.9	637.5	645.3	662.8	660.0	679.0	646.7	609.2	598.9	536.5	463.7	435.1	405.2	278.1	204.8	156.8	128.0	102.9	81.30	64.67	79.83	418.3	 5945	9999.9	9999.9	495.2
445.0	253.9	307.0	363.8	405.9	429.9	500.8	569.2	576.0	585.3	659.8	644.5	696.2	662.9	685.7	643.9	689.4	720.5	668.0	606.0	574.5	538.9	517.3	521.0	540.8	545.4	605.5	615.3	631.2	628.8	634.1	631.0	613.6	606.0	579.9	531.2	458.3	399.2	402.9	333.3	232.1	175.6	145.9	119.4	94.98	69.69	67.66	77.34	417.2	 5898	9999.9	9999.9
450.0	247.2	247.7	361.0	432.5	438.9	566.4	528.5	521.4	603.7	607.3	653.8	632.9	688.8	677.1	656.0	649.6	713.7	664.8	599.1	506.9	522.3	516.4	509.9	533.4	544.2	542.3	560.0	577.1	595.0	605.7	606.2	600.8	572.6	543.3	513.7	446.8	382.2	351.2	362.5	282.3	198.1	162.4	130.2	104.3	83.99	69.83	59.98	72.50	413.2	 5791	9999.9
455.0	253.5	223.7	237.9	362.6	497.5	447.2	482.1	525.4	560.9	589.6	634.1	662.3	630.2	620.9	619.3	639.5	660.2	604.7	559.0	517.6	481.4	479.0	479.4	492.1	505.8	535.4	539.0	550.0	563.1	571.3	565.0	565.8	551.5	546.2	490.2	443.5	387.0	343.7	321.8	308.1	236.5	173.1	133.5	119.8	99.99	78.70	68.92	55.05	68.33	403.8	 5806
460.0	200.4	208.7	277.5	291.6	490.4	435.2	490.6	525.9	497.6	534.8	600.6	626.9	586.2	602.5	608.9	645.2	573.4	557.8	530.0	478.9	443.4	440.6	464.9	447.2	461.5	502.3	502.7	523.1	519.3	538.7	522.7	545.3	506.9	501.8	480.9	411.8	383.0	325.0	295.6	288.4	281.6	200.1	148.6	134.5	115.1	91.83	77.80	68.00	53.61	69.23	399.9
465.0	194.2	218.3	299.7	382.2	381.5	388.9	443.5	466.4	471.4	498.4	546.0	548.4	558.1	573.8	589.0	615.9	522.4	533.6	478.3	443.4	419.9	402.6	402.6	425.2	411.5	462.0	461.7	476.3	476.3	489.4	488.3	492.6	467.1	471.4	448.7	403.6	364.6	312.0	281.7	248.1	274.5	234.8	168.5	130.8	117.2	98.58	86.29	71.05	58.29	49.53	67.08
470.0	186.0	257.8	275.1	351.3	333.4	402.8	354.7	433.3	506.9	482.3	508.5	501.4	564.3	539.1	601.5	549.1	518.0	521.0	444.1	409.5	400.5	364.9	365.1	392.3	418.0	411.8	421.7	431.9	446.4	450.5	459.4	433.5	432.2	434.3	408.6	380.8	342.2	316.0	270.4	232.5	236.1	246.1	201.4	149.5	128.7	104.1	90.23	75.43	61.23	51.86	45.09
475.0	221.5	208.2	189.6	292.0	301.8	357.6	401.5	366.8	414.5	434.5	491.6	513.9	525.1	516.4	549.7	511.5	471.9	456.5	421.7	374.2	367.9	346.9	350.1	370.9	355.1	358.4	377.9	392.5	395.0	387.5	408.8	398.7	404.2	417.3	384.4	359.4	314.4	289.8	255.9	227.1	210.3	210.7	216.4	164.7	126.4	103.6	87.58	74.60	66.62	58.13	45.26
480.0	138.7	207.9	176.0	285.2	325.3	302.8	339.7	390.1	364.0	423.8	478.8	446.2	451.6	473.2	508.9	476.7	465.1	430.5	380.4	359.9	335.4	315.4	326.0	344.7	326.7	345.8	343.0	354.7	372.6	355.8	363.9	374.7	369.8	365.2	354.4	339.5	309.7	274.9	249.3	214.9	207.9	184.4	184.7	178.5	141.0	109.4	94.42	77.82	65.78	55.72	46.98
485.0	130.8	251.3	275.1	261.0	261.3	305.7	395.4	317.3	366.6	405.9	445.0	415.8	435.4	455.6	486.1	469.9	412.3	416.7	356.1	343.3	310.6	299.3	303.5	295.9	294.6	303.0	326.0	334.1	350.7	342.0	338.3	340.4	346.3	335.4	333.7	321.2	301.2	266.4	238.7	213.2	190.6	180.0	173.6	174.9	151.5	120.9	100.9	83.52	69.85	60.49	50.19
490.0	122.6	190.4	167.5	309.5	259.6	350.2	344.3	309.4	365.7	420.2	379.4	397.0	406.1	431.9	463.3	434.4	397.6	385.0	362.5	309.5	299.3	301.9	268.9	278.3	283.8	295.9	299.3	298.7	313.9	308.6	313.7	314.0	325.1	320.2	324.2	293.5	263.5	244.1	225.4	210.7	191.6	168.1	152.0	156.3	163.9	138.1	101.4	83.45	69.77	63.41	52.83
495.0	157.6	178.6	219.8	234.2	153.5	277.2	254.5	284.7	331.2	373.2	352.3	349.3	410.4	407.6	421.5	406.2	403.3	371.1	307.1	296.8	264.2	267.2	265.2	250.5	266.8	275.4	267.1	277.2	284.6	279.6	287.8	279.7	290.4	294.6	291.6	276.8	251.4	238.5	217.6	195.6	179.9	158.6	148.4	143.1	141.2	146.5	108.4	87.94	77.54	65.84	55.59
500.0	125.2	169.6	200.3	141.9	200.2	205.8	261.5	284.9	304.0	324.4	330.8	357.4	367.9	383.7	371.6	377.2	374.4	340.7	305.1	275.5	252.8	249.5	235.3	239.0	246.4	233.1	233.8	256.5	246.8	254.4	260.5	273.4	267.1	279.1	267.9	253.3	241.2	217.5	200.3	184.8	176.7	158.7	146.9	130.6	117.6	131.1	128.3	96.54	75.05	61.87	57.86
505.0	102.8	153.8	163.8	226.1	135.4	197.9	222.7	236.6	260.1	293.7	327.0	342.5	340.9	354.7	373.9	360.1	340.5	325.0	286.0	258.6	235.0	218.0	218.2	220.8	216.4	221.1	220.9	218.3	227.9	223.1	229.6	235.8	241.2	246.7	241.1	233.9	228.3	193.5	187.7	168.1	161.6	150.6	139.8	130.5	117.0	115.6	122.7	107.2	81.19	66.59	59.21
510.0	115.9	112.1	124.6	174.0	217.6	220.1	248.7	243.0	225.6	259.2	288.7	291.7	279.0	309.6	347.0	325.8	312.9	283.3	259.0	232.5	213.0	215.1	186.1	190.5	194.6	201.8	197.5	200.4	212.6	214.8	211.6	219.5	226.6	228.1	216.6	205.1	193.7	182.6	185.2	154.8	158.2	133.5	131.7	120.5	107.9	103.9	101.7	103.6	88.44	71.96	58.15
515.0	72.42	102.4	171.5	177.6	218.9	144.1	238.5	241.3	223.6	236.3	260.0	305.0	268.1	293.8	281.9	288.2	286.0	274.2	225.7	204.4	197.1	181.3	173.9	187.2	185.3	180.6	173.2	173.3	190.9	182.4	181.3	187.2	203.6	201.5	193.5	186.4	175.1	164.9	158.7	142.4	136.6	127.1	120.4	110.5	105.7	85.29	88.00	88.63	89.94	75.03	59.24
520.0	142.8	111.0	166.7	139.8	189.9	173.4	201.0	179.3	217.9	197.0	231.3	243.1	259.6	264.0	290.5	258.4	263.5	246.8	213.4	197.8	180.7	174.0	167.1	168.1	161.7	159.7	161.3	168.5	157.2	170.5	159.8	169.0	179.3	170.3	169.8	181.3	163.3	148.8	141.5	135.4	124.4	116.8	106.6	99.81	85.98	86.17	75.70	81.07	83.87	81.51	61.32
525.0	85.32	105.5	131.0	95.47	141.3	170.1	135.9	194.0	199.6	232.5	220.2	245.4	232.2	271.9	242.1	264.4	242.7	225.4	193.2	170.8	165.4	145.6	152.9	155.6	153.0	139.0	150.8	154.3	141.8	150.3	142.0	150.9	159.7	154.7	161.3	147.2	134.7	140.5	133.5	114.1	108.0	102.9	98.22	89.43	85.15	81.55	79.56	71.80	72.46	76.88	69.49
530.0	76.44	92.15	108.5	124.9	158.1	124.7	191.5	185.9	212.5	196.7	185.9	200.4	233.0	229.5	206.2	231.2	217.1	210.5	189.0	168.3	152.7	145.1	144.7	143.9	138.5	130.8	127.8	130.5	128.5	135.1	135.9	134.7	131.4	136.9	135.7	131.4	127.2	127.2	114.9	110.6	98.25	91.87	89.81	87.43	81.91	72.99	71.91	64.31	63.15	63.82	71.98
535.0	93.02	59.52	96.53	125.2	123.3	120.6	149.3	170.8	148.3	147.6	177.1	179.9	182.7	203.3	223.8	189.5	186.4	180.9	170.0	140.5	143.1	133.1	123.8	121.4	122.9	118.9	125.1	110.1	117.6	118.7	126.4	129.5	118.9	128.5	130.6	125.5	119.7	110.3	105.1	98.42	93.02	90.31	80.55	76.47	72.86	70.52	63.12	63.52	58.76	54.06	58.68
540.0	66.12	51.57	78.91	117.5	105.1	130.8	144.6	148.0	125.7	125.4	163.9	148.1	158.2	192.0	220.1	197.7	177.9	161.1	145.1	142.2	120.1	124.0	111.3	116.3	105.6	115.5	108.6	108.1	110.6	103.9	108.7	107.9	106.0	115.3	115.2	110.4	100.0	99.33	92.55	92.63	86.30	82.74	78.47	70.40	70.57	68.66	61.29	59.85	49.59	50.31	48.53
545.0	83.56	63.60	52.97	111.6	135.9	98.23	92.09	111.2	106.4	134.9	138.8	143.2	140.8	164.6	211.8	301.2	179.9	144.7	145.2	118.0	117.3	109.8	102.3	97.62	99.30	93.48	103.4	93.13	97.11	96.50	97.77	96.91	101.2	104.2	98.35	91.64	92.81	84.97	83.72	76.99	74.48	72.03	69.71	67.23	61.08	59.57	58.68	54.19	49.67	45.58	43.70
550.0	85.98	113.0	89.90	104.4	114.2	98.64	141.3	91.67	122.5	118.2	119.0	164.2	151.3	149.8	164.8	416.8	247.8	137.4	108.2	115.6	102.0	99.12	95.09	91.55	93.77	80.90	87.36	86.94	83.43	89.87	88.45	89.51	90.93	92.28	94.09	89.09	83.52	79.74	77.19	68.72	67.73	66.93	66.38	60.31	58.56	54.44	47.77	50.38	44.22	44.76	39.03
