Sample:	'SLABO1-5-5-320
File name:	1H3.FD3
Run Date:	17:13:00, 08/15/2022
Operator:	Administrator
Comment:	'

Instrument
Model:	F-7000 FL Spectrophotometer
Serial Number:	2354-007
ROM Version:	5J14000 06

Instrument Parameters
Measurement type:	3-D Scan
Data mode:	Fluorescence
EX  Start WL:	200.0 nm
EX  End WL:	450.0 nm
EX Sampling Interval:	5.0 nm
EM  Start WL:	280.0 nm
EM  End WL:	550.0 nm
EM Sampling Interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Shutter control:	On
Contour interval:	25.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
77	325.0/405.0	564.1
78	325.0/415.0	590.2
79	330.0/370.0	578.2
80	335.0/375.0	565.9
81	340.0/385.0	549.2
82	345.0/390.0	568.3
83	350.0/395.0	537.5
84	355.0/405.0	512.2
85	360.0/410.0	507.5
86	365.0/320.0	4.445
87	365.0/415.0	509.4
88	370.0/420.0	464.6
89	375.0/430.0	441.5
90	380.0/435.0	400.4
91	390.0/300.0	3.280
92	390.0/345.0	3.696
93	390.0/450.0	308.2
94	395.0/310.0	2.612
95	395.0/455.0	285.4
96	405.0/470.0	204.3
97	410.0/315.0	2.452
98	410.0/475.0	178.4
99	415.0/480.0	153.1
100	420.0/300.0	2.177
101	420.0/485.0	140.9
102	425.0/310.0	2.584
103	425.0/495.0	121.5
104	430.0/355.0	2.733
105	440.0/375.0	3.307
106	440.0/395.0	5.663
107	440.0/515.0	80.17
108	445.0/520.0	71.59

Data Points
	200.0	205.0	210.0	215.0	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0
280.0	-14.69	-25.48	18.81	7.110	40.93	4.155	-6.076	0.411	11.99	26.93	48.48	85.92	40.52	13.01	12.54	243.6	 1717	 1063	52.34	3.299	3.757	2.201	2.483	1.805	-0.216	0.556	2.235	0.702	0.174	1.025	0.392	0.920	0.771	0.993	0.380	0.775	0.718	2.140	0.551	0.228	0.526	1.017	0.659	0.397	0.657	0.415	-0.002	0.709	0.300	-0.141	0.414
285.0	119.8	152.0	70.77	46.28	83.83	88.49	65.27	25.39	45.10	72.03	88.20	112.7	204.7	140.0	39.24	61.67	584.7	 4569	 3471	316.0	4.750	7.137	3.917	2.672	3.265	1.286	2.309	1.272	1.585	2.387	1.137	1.014	0.871	0.612	1.763	1.031	0.438	1.074	0.533	0.836	1.091	0.653	0.934	0.545	0.391	0.327	1.601	0.356	0.617	0.757	0.663
290.0	431.8	293.7	167.6	136.1	286.2	177.1	127.8	80.51	64.37	80.40	156.0	148.1	208.6	343.5	179.8	126.7	133.6	 1374	 8284	 5776	402.3	7.366	7.397	5.746	3.670	2.390	2.540	0.890	2.494	1.646	0.285	0.824	1.043	0.959	1.114	1.580	0.587	0.969	1.404	0.383	1.406	0.893	0.816	0.806	1.328	1.405	0.938	0.645	1.350	1.273	1.029
295.0	617.1	485.3	353.7	269.2	357.4	268.3	219.5	136.2	83.64	143.5	177.7	170.9	172.7	388.8	584.4	305.2	232.7	223.1	 2026	9999.9	 7461	541.8	13.07	8.110	5.314	3.925	3.033	3.462	3.202	2.220	1.290	1.182	1.846	1.467	1.778	1.173	0.578	0.873	0.446	0.773	1.444	1.199	0.407	1.150	1.223	0.685	0.917	1.040	1.349	1.550	1.976
300.0	813.9	547.0	445.8	455.0	550.5	506.1	337.9	209.6	137.1	129.6	183.2	164.5	191.4	266.5	619.1	796.8	381.5	244.0	228.8	 2552	9999.9	 9053	591.0	13.16	6.686	5.867	3.445	4.445	2.442	1.789	1.277	1.106	1.750	2.081	0.744	1.283	1.661	1.345	3.280	1.876	1.400	1.789	2.343	1.005	2.177	1.816	2.091	0.767	1.129	1.683	1.711
305.0	731.5	738.5	462.7	529.0	470.3	539.5	488.3	256.5	137.4	148.6	202.1	223.2	246.5	331.5	452.4	958.9	835.2	343.8	144.5	229.4	 2576	9999.9	 9935	659.7	11.05	8.406	5.484	5.181	5.055	1.898	2.252	2.332	1.187	1.576	1.816	1.835	0.777	1.322	0.990	1.491	1.931	1.996	1.665	1.327	1.130	1.059	1.244	1.770	1.206	1.859	1.323
310.0	858.8	644.9	449.0	434.7	566.9	595.3	492.9	281.1	212.8	167.2	229.0	211.2	276.1	347.6	439.1	625.1	 1116	639.2	206.6	114.2	224.1	 2735	9999.9	9999.9	679.8	11.36	7.637	5.506	4.956	4.262	3.999	2.457	3.344	2.137	1.898	1.530	0.870	1.478	1.326	2.612	1.856	1.049	1.562	2.147	1.825	2.584	0.978	1.658	2.125	0.958	2.776
315.0	619.4	678.4	508.4	480.3	682.9	566.5	463.2	336.4	218.8	192.5	228.0	236.2	300.1	346.3	445.7	535.2	722.8	983.5	382.5	135.4	85.06	230.7	 3195	9999.9	9999.9	601.4	11.51	9.617	4.747	4.119	3.704	3.256	2.198	2.837	1.338	0.997	1.555	1.612	1.189	1.746	1.817	2.063	2.452	1.426	1.207	1.563	1.138	1.500	1.684	2.999	1.871
320.0	703.9	599.7	423.6	475.2	530.7	585.3	461.9	344.8	223.7	246.1	295.3	277.3	320.4	356.4	508.3	553.9	540.8	702.1	791.0	254.1	111.6	85.40	249.5	 3131	9999.9	9999.9	572.8	12.71	6.967	5.695	4.429	3.040	3.759	4.445	2.556	2.204	2.057	1.487	2.337	1.427	0.968	2.154	1.423	2.097	1.536	1.955	1.526	1.985	1.849	1.649	2.528
325.0	621.3	508.4	464.7	492.4	552.6	691.9	577.3	386.1	257.5	218.4	297.4	299.2	323.7	349.5	471.7	552.5	541.9	466.5	642.2	652.5	192.6	106.4	84.23	241.1	 3024	9999.9	9999.9	575.7	11.23	8.683	6.078	6.814	4.629	2.864	1.774	2.835	1.739	1.989	1.966	1.708	1.733	1.288	2.412	1.719	1.156	1.601	2.105	1.560	2.106	2.606	2.380
330.0	370.9	396.5	408.8	423.0	558.0	678.8	567.2	403.4	319.5	241.8	315.5	302.1	328.2	378.9	463.1	499.4	521.1	424.8	371.0	612.9	527.8	154.3	86.31	76.84	237.0	 2865	9999.9	9999.9	551.2	17.44	8.781	8.179	3.962	4.393	2.618	3.112	1.308	1.587	2.006	1.531	2.286	1.867	1.564	1.364	1.403	1.680	1.512	1.279	1.465	1.798	3.085
335.0	334.3	406.3	458.0	372.7	553.4	678.1	566.6	447.8	325.2	311.4	321.5	315.3	337.2	374.6	467.1	510.5	530.9	457.0	353.5	321.0	597.4	413.0	120.5	78.05	77.88	225.8	 2951	9999.9	9999.9	549.5	12.75	11.02	7.175	5.376	4.680	3.118	2.198	1.110	1.786	1.442	1.215	2.275	1.647	0.970	1.296	1.472	1.386	1.160	2.068	1.676	2.845
340.0	318.1	470.6	290.6	412.2	535.2	662.3	609.3	458.4	347.5	333.3	326.9	336.8	326.7	386.2	461.6	499.5	524.8	459.1	351.9	304.1	328.9	578.4	278.5	118.1	89.76	77.72	240.5	 2683	9999.9	9999.9	598.3	14.32	11.97	6.816	6.431	6.258	1.759	2.456	2.238	1.890	1.331	1.954	1.964	1.427	1.687	1.155	1.523	1.039	2.241	2.311	1.960
345.0	221.3	336.9	281.8	437.7	607.2	640.8	612.7	550.5	455.7	381.0	324.4	368.4	362.6	408.9	465.6	512.0	532.9	506.9	435.9	302.6	244.4	356.7	555.0	238.7	113.7	92.01	85.44	223.4	 2654	9999.9	9999.9	587.5	15.85	8.293	6.175	6.942	4.013	2.492	3.696	1.948	2.007	2.241	1.984	2.257	1.131	1.521	1.907	1.413	2.277	2.734	2.366
350.0	312.0	289.4	373.5	431.4	563.4	629.1	705.3	543.8	458.4	384.8	347.6	355.1	396.8	397.8	470.9	506.1	557.5	501.8	454.3	347.5	284.2	243.2	398.2	516.9	193.3	120.9	98.72	85.49	227.8	 2574	9999.9	9999.9	592.1	17.11	10.43	6.794	7.270	3.846	2.649	1.573	2.561	1.501	2.216	1.715	1.247	2.238	1.002	2.123	2.311	2.084	2.785
355.0	229.2	388.4	356.5	422.3	484.1	566.2	639.8	554.4	472.4	472.2	426.6	382.1	399.4	481.6	481.4	530.9	532.1	550.9	494.3	386.8	297.0	264.7	258.4	451.5	476.8	194.5	134.8	112.9	98.77	221.5	 2459	9999.9	9999.9	584.1	13.46	9.287	6.257	4.549	4.467	3.999	2.209	1.723	1.277	1.925	1.911	1.885	2.733	1.758	1.490	2.478	2.892
360.0	239.7	232.8	402.1	426.4	593.8	679.4	672.5	562.0	468.8	462.3	477.5	448.2	443.2	463.0	513.3	569.6	570.0	537.8	507.0	439.9	354.2	295.3	280.2	316.9	521.3	424.4	177.2	138.2	126.0	99.65	220.4	 2561	9999.9	9999.9	511.4	15.90	8.280	7.432	4.459	2.704	2.800	1.941	2.387	1.974	1.504	2.045	1.830	2.049	2.214	2.311	2.637
365.0	179.9	322.4	347.4	379.8	538.6	680.8	653.9	602.6	499.4	529.2	502.7	488.6	475.4	506.0	532.0	597.3	593.2	558.7	537.4	470.9	377.2	343.7	324.5	318.0	369.5	554.9	373.0	203.1	146.8	118.0	104.5	219.8	 2427	9999.9	9999.9	536.0	11.82	9.203	6.558	5.571	3.332	3.048	2.168	1.719	1.902	2.144	1.523	1.748	1.657	2.203	2.507
370.0	289.5	306.0	413.7	461.6	523.4	609.7	630.0	575.8	587.0	565.0	500.4	538.9	528.0	557.7	545.3	580.7	569.7	598.5	534.5	487.9	417.7	396.8	368.2	336.6	331.3	412.8	578.2	347.3	214.3	163.4	124.4	97.06	217.3	 2468	9999.9	 9720	495.4	12.62	8.455	4.955	3.900	3.583	1.985	2.747	1.815	1.872	1.855	1.746	2.613	2.229	1.280
375.0	207.6	243.2	412.1	408.8	478.6	623.4	660.8	569.8	611.2	577.0	551.4	563.9	537.1	607.8	577.0	624.8	589.8	623.7	571.0	492.1	463.8	422.8	419.9	401.2	378.8	381.8	482.7	565.9	299.4	212.7	168.5	119.4	99.51	214.6	 2307	9999.9	 9412	499.4	13.48	8.975	6.935	3.905	3.893	3.174	1.767	2.205	1.698	2.996	3.307	2.686	2.650
380.0	284.5	298.7	402.1	465.7	565.1	631.0	689.8	623.9	608.2	626.3	574.7	561.3	563.8	600.3	582.6	584.5	634.3	568.5	594.2	521.0	493.2	493.0	470.6	438.2	428.6	408.7	404.5	517.2	497.2	279.9	190.9	161.3	113.1	100.0	203.9	 2346	9999.9	 8582	432.1	11.11	8.226	2.916	4.895	3.870	3.293	2.446	2.541	2.158	2.255	2.500	2.756
385.0	318.9	436.0	309.7	527.0	584.5	674.5	707.2	659.5	558.9	683.8	616.3	598.7	582.9	589.7	636.2	663.6	604.2	640.2	585.4	568.6	498.1	519.4	502.3	474.1	453.8	450.7	428.4	421.2	549.2	458.6	256.5	193.9	149.1	113.4	87.52	202.7	 2087	9999.9	 8097	415.4	11.03	8.991	5.010	3.701	3.837	3.581	2.522	3.084	2.353	2.562	2.272
390.0	240.7	330.0	341.3	476.4	686.8	622.8	616.3	607.7	654.3	662.2	667.4	629.7	631.7	619.7	601.5	670.9	676.7	625.7	605.3	582.1	549.2	504.4	535.5	515.8	502.9	484.1	443.5	437.0	449.2	568.3	398.6	241.2	194.8	147.1	106.5	86.78	182.3	 1996	9999.9	 7409	382.4	12.60	8.654	4.668	3.160	2.634	3.137	2.409	2.711	2.566	3.214
395.0	230.9	366.1	400.1	492.8	665.7	684.7	678.5	703.5	618.7	744.9	671.0	626.6	655.2	665.7	656.9	632.5	700.4	633.0	617.4	572.8	553.0	555.4	542.8	552.9	518.3	512.4	487.6	471.7	445.9	468.7	537.5	339.1	228.3	187.6	144.7	110.5	81.25	178.6	 1930	9999.9	 7240	368.6	11.66	6.544	3.774	4.497	3.344	2.556	5.663	3.123	2.876
400.0	323.2	400.1	474.0	481.2	677.2	690.4	633.6	715.9	701.1	778.8	720.5	703.8	673.2	699.2	671.4	679.7	703.2	649.9	671.5	574.2	551.1	569.5	540.5	575.6	537.3	536.1	510.9	483.5	460.8	433.8	496.1	492.2	308.5	230.7	178.8	126.4	97.36	77.11	172.0	 1898	9999.9	 6671	319.0	11.71	7.606	5.243	4.142	4.141	3.540	3.667	3.614
405.0	229.6	382.1	425.1	642.7	628.3	802.6	706.7	714.5	743.2	741.8	700.6	698.2	707.6	682.7	695.4	739.6	681.1	669.8	610.2	617.4	595.2	595.9	565.7	594.4	546.9	564.1	551.9	526.3	495.5	452.5	446.0	512.2	454.8	285.3	211.2	164.4	122.5	93.62	73.14	167.3	 1733	9999.9	 5999	280.9	8.670	7.909	4.493	4.583	4.539	3.171	2.641
410.0	221.5	397.2	367.0	616.5	755.2	734.3	756.4	747.3	701.3	706.2	756.0	810.5	758.0	668.0	725.3	726.3	694.8	669.0	656.8	580.1	573.0	598.9	580.7	613.1	554.3	545.1	541.0	529.4	530.0	475.4	435.6	457.7	507.5	415.4	271.6	210.3	153.7	119.3	86.98	69.44	149.9	 1746	 9414	 5677	249.5	10.49	7.213	5.999	5.716	3.512	3.447
415.0	382.9	286.5	572.3	471.6	631.9	766.9	697.4	703.7	702.2	769.6	726.7	783.5	749.5	744.7	715.6	707.4	712.0	616.1	647.0	620.2	607.9	587.3	566.3	569.4	589.5	590.2	542.8	551.9	520.9	487.6	449.9	423.1	452.5	509.4	356.5	248.8	186.3	133.6	103.6	76.06	62.64	151.1	 1627	 9003	 5307	241.6	9.797	7.523	5.639	4.146	4.690
420.0	242.1	416.1	485.8	562.5	628.7	736.1	728.8	711.7	717.9	802.3	780.8	753.5	748.7	726.6	755.3	711.6	692.0	634.0	635.7	617.2	538.8	564.5	562.8	554.5	580.0	556.3	555.2	539.0	532.1	508.8	475.4	425.9	414.2	456.7	464.6	317.6	215.0	165.3	121.2	98.14	74.35	62.08	141.2	 1595	 8605	 4978	209.4	9.535	5.978	5.315	5.332
425.0	264.7	436.1	529.0	519.4	675.6	711.8	744.9	721.6	635.5	790.7	789.3	742.3	782.7	761.1	701.3	740.0	690.3	656.4	590.6	574.7	574.2	569.7	563.5	562.4	552.6	548.0	554.7	538.8	537.9	498.1	476.9	443.0	424.5	400.2	457.1	411.9	261.5	191.4	140.1	108.9	84.81	63.18	55.97	136.7	 1487	 7909	 4681	183.1	8.072	7.658	4.519
430.0	352.6	371.5	369.9	550.2	612.5	586.2	631.3	718.1	707.3	737.2	784.6	737.1	764.0	718.4	729.7	735.8	698.7	633.5	619.0	583.7	560.4	522.5	539.8	539.2	534.1	531.8	552.7	534.2	522.6	509.3	464.6	469.5	445.4	390.8	390.8	441.5	341.6	230.1	166.9	130.7	99.32	80.36	66.05	50.57	121.8	 1404	 7671	 4349	163.7	9.039	6.026
435.0	261.3	246.7	352.6	600.5	651.3	598.1	711.9	690.6	647.7	773.5	736.2	770.5	730.2	742.4	777.5	733.6	682.4	641.9	592.0	564.2	512.3	528.0	514.9	511.6	514.4	526.4	531.7	518.4	518.6	503.8	471.1	454.4	445.6	427.4	391.2	380.0	400.4	276.9	191.4	159.9	117.4	91.45	71.46	55.59	47.36	118.5	 1375	 7427	 4181	154.2	8.727
440.0	279.9	308.7	426.2	493.1	576.4	582.7	699.2	675.5	682.9	708.4	675.9	771.4	732.7	767.9	741.0	780.0	690.9	657.5	573.5	552.3	484.9	510.4	511.8	506.1	525.6	512.2	527.6	499.8	493.4	496.7	478.4	467.1	447.7	416.7	393.4	353.5	355.8	351.7	237.8	171.8	133.5	109.3	93.57	61.42	51.03	42.67	116.4	 1343	 7306	 4099	141.3
445.0	290.6	295.4	441.3	443.1	567.7	512.1	676.6	626.8	717.2	762.0	735.4	764.8	753.3	708.7	696.4	715.9	710.2	627.5	566.1	515.7	502.2	502.2	479.4	492.1	489.8	488.3	499.7	476.6	502.4	482.4	467.6	454.6	438.9	425.6	382.9	358.5	321.3	351.0	301.9	194.8	151.8	116.1	95.89	74.69	58.96	47.79	44.56	112.4	 1368	 6997	 3517
450.0	289.5	165.6	373.5	399.1	448.9	608.6	538.4	615.1	583.3	699.7	673.3	680.0	687.3	711.4	716.4	684.1	678.6	603.4	510.5	508.6	481.0	475.6	454.3	458.5	477.5	467.6	460.3	468.6	455.1	452.4	452.1	442.4	430.0	416.6	381.7	349.6	316.0	296.6	308.2	253.2	166.2	130.8	106.9	85.90	67.59	59.96	47.92	42.89	111.5	 1284	 6810
455.0	239.7	238.2	407.5	387.5	471.7	516.6	562.9	636.2	588.5	646.0	681.4	672.7	695.7	685.4	655.6	663.1	653.2	555.9	499.1	471.1	448.0	436.3	452.0	436.5	429.9	414.9	437.7	434.8	439.7	431.1	426.5	417.5	409.0	403.0	373.7	363.6	313.5	279.9	252.0	285.4	208.5	144.3	119.1	95.59	77.99	68.83	52.66	45.78	37.57	105.6	 1298
460.0	218.8	353.2	313.1	309.3	412.3	479.9	519.2	618.5	617.1	584.4	636.3	598.2	674.9	685.8	623.9	634.4	586.6	529.8	491.8	440.4	422.5	404.3	400.4	401.5	408.1	405.8	398.6	427.1	403.7	412.8	407.0	404.6	389.9	386.2	365.7	346.2	308.2	265.9	236.5	247.2	241.3	171.6	119.7	102.8	87.59	70.41	56.26	51.54	36.14	36.02	103.3
465.0	155.7	300.0	350.1	382.2	325.2	366.7	481.4	490.3	547.0	552.8	607.5	588.8	602.3	613.3	603.0	640.4	573.1	509.5	457.4	410.1	392.3	381.5	356.1	375.1	369.5	375.6	367.6	378.7	386.9	387.0	376.2	367.8	367.7	376.9	344.3	336.8	305.7	265.7	239.2	211.0	211.9	202.3	147.1	113.7	96.12	76.38	60.89	52.55	41.42	35.40	31.62
470.0	285.0	290.1	316.7	248.8	353.6	459.9	432.2	492.2	456.3	558.5	500.1	591.4	611.9	602.4	593.2	525.7	543.4	488.8	439.4	368.5	358.0	330.2	355.8	316.6	333.5	352.8	360.0	338.8	350.6	348.0	360.1	356.1	350.3	348.6	328.3	302.3	285.2	257.1	226.5	195.6	188.1	204.3	169.9	119.1	98.89	79.25	70.92	57.67	45.20	39.29	31.33
475.0	149.6	266.3	322.5	170.2	308.0	387.5	453.7	409.1	456.8	495.2	470.8	474.0	522.0	566.5	523.8	537.8	495.3	469.4	401.7	331.1	326.6	312.4	322.0	309.7	304.6	300.8	302.1	313.4	314.6	324.6	318.5	323.3	320.0	304.9	314.1	298.6	270.4	247.2	217.9	186.9	175.2	171.0	178.4	138.3	98.08	81.49	72.00	56.42	51.40	41.15	32.63
480.0	238.6	183.4	309.0	281.1	349.3	278.5	354.0	482.1	459.6	450.0	446.6	460.6	509.8	512.1	467.9	499.3	476.1	410.9	377.4	336.5	310.5	314.4	292.1	284.6	276.9	277.4	287.0	285.3	290.3	294.8	307.3	301.7	301.4	297.4	287.7	277.7	257.5	220.5	211.2	189.2	159.4	152.4	150.6	153.1	119.3	94.52	71.12	63.82	55.30	45.93	35.57
485.0	294.6	105.4	254.6	288.1	310.8	333.8	286.2	351.1	404.1	415.5	429.4	441.4	482.1	486.4	471.4	498.2	450.7	426.6	337.5	307.5	300.2	271.2	260.1	263.6	264.0	254.1	257.7	264.7	270.7	272.2	274.8	265.8	269.5	266.9	264.6	265.5	240.1	216.1	196.7	179.3	161.2	143.5	133.7	139.1	140.9	97.22	77.34	67.30	59.11	46.88	39.91
490.0	145.5	123.4	167.5	212.6	303.3	326.4	312.6	346.6	381.7	390.6	446.6	449.1	457.0	472.2	485.6	470.4	421.1	372.9	323.7	279.9	260.0	252.2	245.1	248.5	234.7	240.3	240.3	243.9	252.3	250.7	259.1	249.7	258.3	264.2	261.4	244.8	226.7	207.6	178.3	169.9	149.1	136.8	128.3	125.0	139.0	117.8	81.49	69.23	56.62	51.19	44.36
495.0	150.6	161.2	172.9	285.9	242.0	304.0	353.6	303.2	311.2	379.1	380.4	369.4	391.8	412.8	441.5	427.7	380.9	350.0	308.8	285.6	229.7	240.5	223.5	222.5	235.9	227.0	225.2	222.6	233.7	222.7	229.9	239.7	235.9	246.1	230.5	227.5	215.9	184.2	172.0	156.1	153.2	134.6	118.0	110.5	107.4	121.5	95.74	73.81	58.46	52.81	44.44
500.0	121.1	158.8	199.3	246.1	165.9	237.5	276.7	276.4	364.2	327.8	365.3	393.6	386.0	362.6	402.1	403.0	367.4	338.5	296.3	262.3	241.3	213.0	211.1	199.9	207.2	191.7	197.0	196.7	215.3	198.7	217.6	208.7	201.1	217.4	220.5	201.3	189.1	180.9	168.8	153.2	141.1	126.5	113.2	107.0	96.36	109.1	105.8	80.84	59.69	53.33	45.93
505.0	93.23	167.2	193.2	135.9	195.1	253.5	253.2	288.0	268.3	310.2	283.4	371.7	361.7	402.1	353.5	350.0	337.3	308.0	285.8	247.8	222.2	199.9	180.8	187.6	183.3	185.5	182.2	180.0	176.6	184.7	180.7	187.4	184.3	191.0	189.8	190.1	168.6	159.7	154.8	146.9	130.2	118.2	101.1	97.01	86.08	86.49	97.45	91.59	65.40	53.03	46.91
510.0	178.2	142.2	141.5	147.7	160.4	189.4	219.2	270.7	262.3	261.5	278.2	327.8	340.2	337.7	312.6	320.6	329.2	266.8	252.7	212.7	196.4	183.5	186.2	175.0	163.2	163.0	168.0	164.4	166.8	175.5	178.0	178.3	175.0	177.7	168.1	167.1	164.2	147.7	138.3	130.4	113.1	112.3	95.67	93.88	84.24	83.74	78.51	85.98	76.30	56.97	45.82
515.0	88.56	99.12	86.90	200.0	199.7	173.7	230.9	252.0	237.4	232.3	237.4	273.1	302.7	305.5	305.4	314.1	276.7	267.3	228.4	211.3	187.4	174.9	162.7	162.0	147.6	154.8	155.0	146.8	151.5	141.5	164.5	151.0	154.6	150.7	154.3	156.9	150.4	132.7	125.0	113.4	106.4	100.9	92.84	85.55	84.24	71.02	70.63	74.37	80.17	66.02	49.62
520.0	153.9	113.7	115.0	230.6	165.4	190.8	163.1	214.6	159.1	219.5	232.6	249.6	300.2	280.4	289.1	278.9	248.7	238.6	221.7	189.2	168.4	155.4	149.2	141.1	134.8	140.2	137.3	140.7	136.0	137.6	140.8	138.0	140.0	144.8	139.1	136.2	129.2	124.4	117.0	108.3	103.7	94.59	88.27	81.24	71.22	73.04	66.99	68.62	68.65	71.59	49.58
525.0	64.60	67.15	40.34	122.4	130.0	163.6	177.0	185.6	168.3	205.0	186.4	247.4	246.9	254.9	251.3	253.8	247.8	213.5	198.7	167.5	158.1	155.3	130.6	119.0	123.7	121.7	122.4	128.8	117.4	125.4	122.8	123.8	131.1	129.9	127.5	123.6	121.9	109.1	106.8	94.70	90.04	85.60	85.67	74.63	70.46	66.11	59.86	55.66	53.37	66.64	56.03
530.0	102.7	129.9	126.3	102.4	123.9	96.81	162.6	184.9	137.3	162.5	211.6	186.9	199.4	211.6	221.5	232.6	228.1	189.7	183.7	150.3	137.8	124.7	112.5	110.1	117.4	113.7	111.9	111.4	109.9	108.3	106.5	112.0	112.0	117.4	112.4	109.1	110.1	95.98	90.81	89.97	83.62	77.34	75.01	69.83	66.08	57.04	55.29	56.09	52.37	55.04	59.26
535.0	79.85	130.1	81.18	88.28	79.04	95.22	116.2	146.8	129.8	178.8	175.4	166.5	179.5	220.7	206.6	204.7	193.8	183.1	159.4	139.1	129.5	116.5	109.7	102.1	108.0	94.17	102.5	95.51	93.29	103.0	103.4	109.0	98.64	102.6	102.5	104.0	95.57	92.70	84.48	76.36	78.72	70.72	69.63	62.13	59.82	58.36	53.28	49.13	46.79	43.17	49.37
540.0	-1.372	45.22	118.6	153.2	76.99	117.3	132.4	146.4	151.2	156.0	172.4	154.3	160.6	171.7	210.9	184.1	170.4	159.5	141.8	123.5	107.3	103.5	100.4	96.89	93.67	98.96	81.23	86.61	92.55	86.31	94.50	89.76	93.30	86.14	87.01	86.85	90.63	81.27	74.03	77.45	62.43	65.48	62.03	56.62	55.04	48.42	50.83	45.03	39.81	36.99	40.02
545.0	-2.905	4.950	87.81	80.30	107.1	105.0	104.0	98.27	112.2	107.1	148.7	153.1	127.1	171.2	181.0	193.6	167.5	151.7	129.1	116.7	112.5	91.96	102.9	81.91	79.24	87.45	81.39	78.45	77.93	78.92	78.55	78.51	82.61	84.47	85.27	82.31	76.25	73.92	69.19	68.03	60.16	56.46	53.75	52.14	46.37	46.54	41.89	41.86	37.60	34.88	32.20
