Sample:	'SLABO1-5-5-320
File name:	3H5.FD3
Run Date:	17:04:14, 08/24/2022
Operator:	Administrator
Comment:	'

Instrument
Model:	F-7000 FL Spectrophotometer
Serial Number:	2354-007
ROM Version:	5J14000 06

Instrument Parameters
Measurement type:	3-D Scan
Data mode:	Fluorescence
EX  Start WL:	200.0 nm
EX  End WL:	450.0 nm
EX Sampling Interval:	5.0 nm
EM  Start WL:	280.0 nm
EM  End WL:	550.0 nm
EM Sampling Interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Shutter control:	On
Contour interval:	25.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
75	270.0/485.0	313.4
76	275.0/305.0	692.6
77	275.0/330.0	431.1
78	275.0/360.0	418.1
79	275.0/375.0	445.9
80	275.0/395.0	451.7
81	275.0/405.0	455.6
82	275.0/420.0	466.5
83	275.0/430.0	453.7
84	275.0/450.0	450.9
85	275.0/525.0	190.5
86	280.0/310.0	774.2
87	280.0/325.0	441.5
88	280.0/340.0	442.9
89	280.0/350.0	426.3
90	280.0/365.0	452.1
91	280.0/410.0	477.4
92	280.0/425.0	470.3
93	285.0/315.0	836.9
94	285.0/345.0	430.8
95	285.0/400.0	474.5
96	285.0/420.0	479.4
97	290.0/320.0	709.4
98	290.0/390.0	460.4
99	290.0/415.0	458.8
100	290.0/435.0	438.0
101	295.0/400.0	487.8
102	300.0/335.0	573.6
103	300.0/530.0	126.4
104	305.0/340.0	556.1
105	305.0/390.0	469.6
106	305.0/420.0	465.1
107	310.0/345.0	532.3
108	310.0/485.0	229.9
109	315.0/350.0	492.0
110	315.0/400.0	504.5
111	315.0/425.0	494.4
112	320.0/360.0	504.5
113	320.0/405.0	504.7
114	325.0/365.0	516.0
115	325.0/415.0	500.0
116	330.0/370.0	568.7
117	335.0/375.0	542.5
118	340.0/385.0	517.9
119	345.0/390.0	521.8
120	350.0/395.0	492.4
121	355.0/405.0	469.3
122	360.0/285.0	17.39
123	360.0/410.0	469.3
124	365.0/415.0	448.1
125	375.0/430.0	390.7
126	380.0/435.0	351.1
127	390.0/310.0	19.31
128	390.0/450.0	258.6
129	395.0/455.0	236.8
130	400.0/460.0	203.6
131	410.0/315.0	14.34
132	410.0/475.0	161.7
133	415.0/320.0	13.44
134	415.0/480.0	141.3
135	420.0/490.0	127.8
136	425.0/495.0	104.0
137	430.0/310.0	10.11
138	430.0/500.0	89.46
139	440.0/325.0	13.05
140	440.0/360.0	13.56
141	440.0/515.0	73.05
142	445.0/305.0	9.381
143	445.0/340.0	10.75
144	445.0/350.0	11.31

Data Points
	200.0	205.0	210.0	215.0	220.0	225.0	230.0	235.0	240.0	245.0	250.0	255.0	260.0	265.0	270.0	275.0	280.0	285.0	290.0	295.0	300.0	305.0	310.0	315.0	320.0	325.0	330.0	335.0	340.0	345.0	350.0	355.0	360.0	365.0	370.0	375.0	380.0	385.0	390.0	395.0	400.0	405.0	410.0	415.0	420.0	425.0	430.0	435.0	440.0	445.0	450.0
280.0	68.72	99.97	47.63	78.93	47.70	52.50	23.36	24.86	36.78	60.32	70.54	86.49	63.23	26.26	23.49	 4356	9999.9	 9157	240.5	46.67	45.29	38.04	30.79	26.80	25.25	18.44	17.46	15.69	16.55	16.35	15.03	14.24	12.42	13.33	12.15	12.36	9.814	10.18	9.859	7.978	6.733	6.509	4.018	4.619	4.324	4.558	4.111	3.327	2.571	3.504	2.429
285.0	314.5	173.6	175.8	183.0	182.3	215.5	119.0	75.40	65.83	133.6	159.3	170.0	208.1	112.7	56.86	327.3	 9601	9999.9	9999.9	 1641	72.59	54.11	46.74	39.98	28.56	26.83	19.85	24.72	21.06	18.17	16.51	16.11	17.39	14.28	14.36	14.23	11.07	8.325	10.40	8.568	7.368	7.072	5.274	5.002	5.840	5.734	6.154	5.348	4.634	4.894	3.417
290.0	342.2	380.1	302.6	283.5	340.2	300.5	232.1	143.5	142.1	196.7	270.2	230.5	226.1	302.0	146.1	108.2	706.4	9999.9	9999.9	9999.9	 2145	81.61	71.70	56.62	39.57	32.24	30.21	23.79	26.44	21.23	19.98	20.71	15.57	16.88	15.75	14.70	13.74	11.28	9.402	10.59	9.166	8.177	6.845	7.057	6.734	6.310	5.015	5.567	5.202	5.661	3.923
295.0	657.6	506.0	404.7	454.0	519.3	503.2	342.1	203.9	169.2	248.2	303.9	251.4	208.3	327.2	410.5	231.9	218.1	816.6	9999.9	9999.9	9999.9	 2676	108.7	89.46	69.25	58.23	40.14	34.88	30.53	25.86	23.67	21.02	17.73	18.28	16.87	19.61	12.89	13.51	12.27	10.76	10.05	10.60	8.827	7.113	6.884	6.555	7.163	6.847	6.754	5.910	6.032
300.0	748.4	606.7	466.6	483.5	680.4	632.2	409.5	295.0	199.1	216.4	290.2	272.9	237.4	256.0	485.9	556.1	289.9	244.5	859.5	9999.9	9999.9	9999.9	 2798	140.4	108.9	83.68	65.08	42.51	35.09	29.04	25.64	22.30	22.76	21.14	18.54	20.40	16.06	14.50	14.82	12.93	12.74	10.92	6.725	8.326	8.123	7.888	7.986	6.189	5.945	7.582	8.023
305.0	694.6	556.6	479.1	624.4	615.4	605.8	505.3	288.0	226.0	237.8	244.8	260.6	239.8	267.9	360.1	692.6	596.4	270.7	242.8	841.0	9999.9	9999.9	9999.9	 3257	155.7	117.6	89.52	66.88	49.46	43.07	31.35	28.73	25.38	26.03	24.90	22.71	20.52	15.41	16.71	14.77	11.39	12.38	12.30	9.750	10.15	9.414	8.670	7.948	8.154	9.381	6.673
310.0	842.6	557.4	503.2	634.3	694.3	595.4	442.7	347.6	235.4	270.2	268.2	267.7	265.7	304.9	322.3	441.8	774.2	505.7	237.3	221.8	865.6	9999.9	9999.9	9999.9	 3360	170.3	124.3	99.74	75.96	55.52	41.77	36.99	31.89	28.10	25.81	22.42	18.42	17.17	19.31	12.93	13.32	13.64	12.19	11.05	8.782	8.551	10.11	9.121	6.365	7.253	6.767
315.0	797.2	660.4	549.1	622.9	573.0	597.9	469.6	369.4	242.6	249.3	256.6	265.6	272.7	293.7	346.3	388.4	511.5	836.9	374.8	186.4	208.1	862.9	9999.9	9999.9	9999.9	 2956	184.3	127.1	107.3	77.51	52.11	45.43	38.76	33.03	31.95	25.85	22.19	19.18	15.62	16.21	13.30	13.54	14.34	12.08	11.47	9.475	8.795	8.699	9.559	8.736	7.841
320.0	779.0	644.3	675.2	548.2	568.9	685.2	547.9	394.8	330.7	324.5	280.5	277.9	275.7	312.2	366.1	416.2	417.3	573.4	709.4	286.3	173.5	222.0	918.6	9999.9	9999.9	9999.9	 2947	200.0	146.4	112.2	83.17	57.07	48.05	39.81	30.97	26.55	24.51	21.54	21.36	18.47	15.95	12.04	12.22	13.44	10.78	11.93	9.307	10.19	9.021	8.011	8.816
325.0	682.7	616.1	574.4	586.2	641.3	606.0	541.3	461.1	325.5	277.3	286.1	273.1	327.4	316.5	363.9	416.6	441.5	411.7	635.5	631.9	227.2	167.6	228.0	905.5	9999.9	9999.9	9999.9	 3160	212.2	153.3	126.6	89.33	66.79	49.56	41.45	32.82	26.88	24.57	21.01	18.42	15.68	13.63	13.05	12.03	12.38	9.947	10.85	9.992	13.05	9.081	8.064
330.0	645.2	688.2	585.9	604.4	547.2	527.3	565.9	419.4	305.6	309.5	278.9	277.4	338.4	315.6	367.3	431.1	428.5	420.9	392.0	572.9	498.0	188.4	161.5	217.7	883.9	9999.9	9999.9	9999.9	 3182	232.0	164.7	122.1	93.75	67.39	51.76	44.52	29.48	26.89	22.39	18.93	16.28	15.87	13.92	13.37	12.59	12.28	10.45	11.11	9.382	10.54	10.13
335.0	520.9	600.3	548.1	590.0	601.0	585.6	484.0	490.7	371.0	334.8	288.4	331.1	324.6	341.0	386.7	402.5	412.2	425.2	348.2	318.7	573.6	406.0	160.7	162.9	214.2	895.5	9999.9	9999.9	9999.9	 3323	238.5	170.1	125.6	99.11	64.02	52.34	41.39	33.58	26.44	20.08	18.03	15.56	12.95	14.62	14.04	13.35	13.11	10.48	10.35	10.39	8.577
340.0	594.5	621.4	567.2	479.5	556.9	628.8	574.1	464.3	357.2	315.5	318.5	287.9	348.7	318.8	402.5	405.2	442.9	429.3	367.5	305.9	316.8	556.1	303.2	172.5	153.7	214.2	888.9	9999.9	9999.9	9999.9	 3686	256.3	176.4	137.0	96.20	71.41	47.59	35.88	33.55	24.29	19.60	16.80	17.35	15.06	15.53	12.45	12.39	10.82	8.944	10.75	10.49
345.0	524.1	662.1	549.7	626.0	546.4	596.5	573.7	461.3	379.2	302.9	302.9	297.3	315.5	356.7	377.4	415.7	402.6	430.8	375.2	306.3	248.2	337.0	532.3	259.7	159.8	165.3	213.5	866.5	9999.9	9999.9	9999.9	 4084	263.0	190.9	131.0	104.9	68.46	45.65	35.81	29.65	20.29	18.57	19.89	16.09	13.34	13.33	13.25	11.27	9.452	8.363	8.932
350.0	563.8	709.1	502.7	534.7	535.5	561.6	530.4	453.4	346.9	376.8	292.3	283.9	307.4	319.6	360.8	412.8	426.3	410.8	381.1	320.3	270.3	230.5	377.7	492.0	210.2	164.1	157.3	227.9	870.1	9999.9	9999.9	9999.9	 4211	276.4	196.6	138.3	95.80	61.40	39.74	31.99	26.15	20.71	22.35	15.08	14.17	14.37	11.47	10.29	10.41	11.31	9.346
355.0	686.4	577.1	576.8	533.5	482.3	497.0	449.2	464.6	365.9	308.4	329.3	326.4	314.6	349.9	382.0	406.4	422.4	433.3	393.6	313.1	284.5	269.5	258.0	444.2	448.6	220.7	168.5	166.9	212.1	879.7	9999.9	9999.9	9999.9	 4432	276.8	190.5	125.7	94.15	58.35	44.46	31.04	25.18	21.12	15.61	17.57	13.50	12.10	12.69	12.26	8.686	10.26
360.0	575.5	622.0	498.1	595.3	459.9	536.8	497.3	460.9	379.5	399.2	339.7	303.0	325.4	319.9	386.2	418.1	404.3	428.7	375.5	333.8	280.9	284.5	258.1	301.3	504.5	401.4	213.2	191.3	185.7	220.2	880.9	9999.9	9999.9	9999.9	 4196	272.9	178.1	119.6	85.09	61.17	39.40	30.12	22.61	18.42	16.14	16.49	13.12	10.79	13.56	10.20	9.721
365.0	533.2	650.5	531.1	554.0	504.0	501.5	518.0	452.4	410.8	377.1	341.7	318.3	342.5	400.8	387.1	406.3	452.1	441.6	388.4	365.1	332.6	304.5	311.6	294.8	349.9	516.0	364.1	219.4	187.1	178.3	229.5	863.1	9999.9	9999.9	9999.9	 4716	253.7	172.5	111.1	85.21	55.34	40.57	28.07	24.89	20.38	19.78	14.45	12.88	11.57	12.26	10.33
370.0	417.9	530.5	602.4	457.6	590.7	458.6	480.1	460.0	425.4	371.1	396.0	341.3	357.7	342.8	386.3	429.6	433.5	439.7	398.4	378.4	346.0	353.1	339.8	323.9	312.5	391.8	568.7	333.0	227.9	194.0	177.5	213.0	872.5	9999.9	9999.9	9999.9	 4586	253.0	160.4	105.5	82.43	53.41	37.84	30.35	24.65	17.58	14.53	14.82	11.86	12.66	9.740
375.0	589.4	403.3	547.6	518.6	430.2	461.2	538.9	479.5	404.7	443.5	405.1	391.7	354.2	359.7	412.7	445.9	417.5	432.6	400.1	387.8	380.5	361.2	361.0	379.0	352.8	347.6	468.0	542.5	299.2	225.9	195.7	177.3	223.2	863.1	9999.9	9999.9	9999.9	 4896	233.9	152.7	105.0	72.57	50.22	35.73	28.36	23.35	17.44	15.90	11.41	14.85	11.47
380.0	636.8	695.5	674.0	540.0	521.8	535.9	511.8	497.0	429.8	477.0	411.3	389.2	374.3	388.2	400.2	427.9	412.7	422.0	420.5	413.7	408.8	413.0	402.0	391.1	381.7	385.1	373.3	499.4	456.2	270.0	214.2	186.6	172.3	208.8	861.2	9999.9	9999.9	9999.9	 4360	217.1	150.9	90.55	69.76	51.02	34.54	27.88	20.55	15.57	13.21	13.05	11.83
385.0	492.1	590.1	576.8	550.5	488.3	570.0	536.4	576.7	532.5	465.8	445.4	425.7	359.7	365.7	407.7	432.2	422.8	449.2	452.4	433.9	416.7	431.9	435.5	436.6	442.3	416.5	384.7	396.1	517.9	413.6	254.7	204.0	188.9	172.6	201.9	847.0	9999.9	9999.9	9999.9	 4543	204.6	136.8	90.52	65.71	45.86	32.22	27.10	21.13	17.89	10.58	12.82
390.0	434.5	621.5	532.6	605.6	513.2	503.7	514.6	544.8	538.4	463.3	463.2	447.0	409.1	409.5	419.9	435.1	440.4	433.8	460.4	456.9	446.6	469.6	457.1	447.6	458.8	441.2	429.2	388.1	423.1	521.8	368.2	228.7	203.1	177.2	162.8	194.5	822.0	9999.9	9999.9	9999.9	 4313	195.4	127.6	81.75	62.49	42.59	28.73	24.67	22.32	16.69	13.17
395.0	564.8	588.4	525.4	541.8	547.9	621.7	521.9	510.2	537.3	511.4	445.4	457.9	433.2	442.4	429.6	451.7	448.1	440.6	450.6	448.3	446.5	446.8	476.0	478.4	482.9	452.1	442.7	404.1	411.5	438.2	492.4	315.0	232.0	213.8	184.1	161.7	197.3	801.9	9999.9	9999.9	9999.9	 4374	183.5	124.6	74.27	60.14	41.16	31.37	21.99	20.04	14.15
400.0	404.0	584.7	537.6	547.4	530.3	507.1	480.9	519.3	494.9	566.3	482.8	403.5	444.3	403.9	447.0	444.7	449.3	474.5	450.9	487.8	473.3	470.3	486.4	504.5	485.4	488.0	440.8	437.4	420.8	399.6	461.1	460.1	302.4	242.6	198.5	173.0	139.8	187.7	802.1	9999.9	9999.9	9999.9	 3763	171.6	110.0	70.41	56.04	37.50	28.57	21.89	15.29
405.0	413.5	409.6	514.2	522.3	553.5	623.7	495.5	553.6	494.0	473.7	492.1	430.8	464.3	426.0	429.4	455.6	432.2	461.4	467.7	475.3	457.9	454.8	493.2	485.6	504.7	501.5	473.6	453.4	425.6	399.0	380.8	469.3	421.3	274.1	217.5	195.9	158.3	131.2	175.0	787.3	9999.9	9999.9	9999.9	 3466	146.8	100.3	70.86	50.86	32.73	25.12	19.25
410.0	385.7	461.5	409.4	564.4	483.0	500.7	600.9	499.1	557.0	492.4	489.0	465.5	466.5	436.6	460.8	454.5	477.4	470.6	435.2	448.9	464.4	457.4	479.5	477.7	495.7	485.1	484.7	458.2	453.9	410.9	385.3	401.6	469.3	361.8	265.5	200.7	159.5	138.5	118.6	161.0	764.1	9999.9	9999.9	9999.9	 3169	143.3	93.03	62.20	47.97	30.88	23.57
415.0	360.9	445.1	409.9	493.0	513.6	561.7	554.4	507.2	498.5	513.9	464.9	486.6	433.4	470.6	485.4	450.2	455.4	450.8	458.8	442.0	444.1	455.5	484.7	482.0	469.6	500.0	474.8	467.8	446.6	423.3	401.4	379.9	408.2	448.1	333.6	233.8	179.8	146.6	127.0	105.5	148.1	759.1	9999.9	9999.9	9999.9	 3217	135.1	82.38	56.96	41.99	32.92
420.0	353.8	366.4	406.2	449.7	594.6	511.0	552.3	506.7	539.0	502.7	465.0	462.5	437.0	450.7	435.8	466.5	440.4	479.4	437.6	443.2	424.8	465.1	454.0	450.5	459.9	478.1	469.6	471.1	446.5	441.9	411.4	376.4	373.6	419.3	418.7	273.5	204.6	162.1	135.0	111.3	94.18	135.8	752.5	9999.9	9999.9	9999.9	 2802	117.1	76.65	55.73	40.61
425.0	371.0	426.7	445.1	471.7	459.9	429.4	450.0	447.5	508.5	482.1	469.1	457.0	454.7	425.7	476.1	441.6	470.3	441.9	415.9	431.4	405.9	432.9	440.3	494.4	459.6	466.7	459.5	465.0	451.3	440.2	409.8	387.2	375.0	354.3	407.4	360.7	240.8	168.0	139.4	120.4	99.49	93.72	127.9	737.5	9999.9	9999.9	9999.9	 2445	112.3	75.79	50.95
430.0	354.7	306.0	395.5	437.1	501.2	425.8	449.0	500.7	475.6	466.2	424.4	456.4	449.8	419.6	453.6	453.7	448.9	444.5	406.7	407.8	394.6	415.4	425.9	449.4	456.5	442.8	430.3	453.9	431.9	416.6	407.0	386.1	380.0	340.4	345.8	390.7	290.1	194.3	156.8	112.4	106.8	88.82	82.62	127.9	736.0	9999.9	9999.9	9999.9	 2160	101.7	69.32
435.0	342.5	405.3	327.8	402.0	395.0	465.2	511.2	471.4	513.7	481.0	485.2	472.0	460.4	432.5	445.6	453.7	447.0	428.2	438.0	408.1	383.1	403.0	412.0	432.1	421.4	435.5	430.7	428.7	439.5	407.6	411.2	387.9	370.5	337.1	326.9	333.6	351.1	243.7	165.6	135.0	105.4	92.70	80.01	75.53	117.5	714.8	9999.9	9999.9	9999.9	 2126	103.1
440.0	316.9	327.7	373.8	314.1	465.4	478.9	439.1	499.4	483.8	461.3	470.4	477.3	465.8	458.3	438.0	426.9	435.5	407.6	408.1	401.1	365.2	384.3	396.7	405.4	403.4	419.7	412.3	417.9	406.8	408.1	391.5	369.3	352.0	344.7	327.8	296.6	303.2	295.0	202.9	143.9	121.5	98.90	85.37	77.43	69.88	117.3	717.8	9999.9	9999.9	9999.9	 1888
445.0	400.9	405.9	351.1	363.3	390.0	384.0	390.4	433.1	450.9	464.0	512.7	448.0	459.9	443.5	454.4	436.7	434.3	395.7	386.3	398.9	342.0	372.7	369.1	397.3	380.9	391.5	405.4	400.0	390.8	396.8	394.9	369.1	362.9	343.1	317.0	286.9	265.8	286.9	248.6	161.7	130.4	111.8	90.40	77.81	73.89	66.81	113.8	718.6	9999.9	9999.9	9999.9
450.0	345.2	284.2	337.7	331.2	352.7	303.5	337.6	460.8	382.2	438.0	431.1	437.6	438.8	445.6	438.3	450.9	422.4	423.3	365.4	374.4	336.9	349.9	352.7	350.2	361.7	382.5	373.6	377.1	385.4	385.2	359.7	359.6	353.5	347.4	319.7	282.8	251.3	233.4	258.6	204.1	135.6	113.6	90.37	82.31	74.26	68.49	62.98	112.3	714.8	9999.9	9999.9
455.0	347.5	194.1	275.1	340.1	382.3	324.3	359.2	419.2	390.0	426.9	412.6	399.2	409.2	411.1	419.5	414.9	406.2	374.5	347.9	312.7	318.0	341.4	346.6	344.0	348.2	355.2	362.3	367.8	355.1	345.9	347.5	350.2	339.4	315.0	298.4	286.1	245.4	219.0	207.2	236.8	171.1	119.9	93.96	86.30	75.45	69.87	62.25	57.82	100.6	711.1	9999.9
460.0	341.0	360.7	388.1	285.2	376.2	305.1	352.3	374.5	356.5	362.0	392.2	385.0	420.3	389.5	437.4	398.2	388.2	377.3	346.0	314.6	315.5	309.1	310.4	327.9	308.2	337.4	334.9	326.7	331.7	340.3	312.7	320.9	319.8	309.5	307.0	266.9	241.6	205.8	187.4	196.7	203.6	142.6	104.6	91.13	76.83	67.00	58.22	57.15	58.94	103.9	704.9
465.0	307.2	324.8	292.9	370.8	433.6	317.6	350.0	310.4	333.9	334.9	358.1	365.9	360.9	384.6	396.1	386.0	370.0	365.6	342.3	288.4	287.1	290.1	270.5	286.4	289.9	295.2	306.5	311.9	311.6	306.6	300.7	295.3	286.3	289.8	280.1	261.6	228.8	202.9	178.9	169.6	184.8	175.0	121.2	97.68	83.57	72.55	64.79	60.08	54.78	57.01	97.67
470.0	326.4	278.4	298.5	309.2	368.6	308.3	334.4	310.5	340.8	351.4	343.8	352.3	326.4	342.8	354.7	384.7	338.6	313.9	306.4	276.6	263.1	258.7	250.8	269.5	259.3	286.1	274.2	285.8	280.2	290.2	292.9	278.2	272.5	269.9	258.3	236.3	219.1	192.0	181.3	151.3	154.0	169.0	145.0	100.9	86.98	74.31	70.78	60.44	56.17	50.07	53.91
475.0	198.2	385.9	338.0	305.1	286.1	352.6	284.5	295.9	315.8	276.4	320.8	322.4	306.3	325.1	309.7	340.8	353.5	309.3	282.5	257.7	255.6	245.5	235.9	242.7	238.9	260.0	252.2	257.1	248.2	247.2	256.3	254.4	242.7	253.8	244.8	224.8	211.9	179.2	163.0	147.5	136.5	135.8	161.7	119.6	85.11	76.84	66.71	60.25	51.49	45.52	47.42
480.0	264.0	266.4	250.4	227.8	241.3	230.7	279.8	256.2	309.2	274.6	274.3	286.9	304.4	309.9	305.6	315.8	308.6	291.2	252.7	246.1	225.1	230.4	218.7	204.2	231.7	234.7	249.0	223.7	235.9	241.5	238.1	246.7	226.6	231.7	225.9	208.0	205.9	181.2	160.9	146.7	125.2	118.1	126.4	141.3	96.37	81.97	72.31	57.25	51.71	51.58	43.36
485.0	308.3	165.5	283.5	171.5	217.3	207.2	231.8	237.4	246.0	268.4	265.6	308.0	285.2	297.2	313.4	302.9	289.5	254.7	248.8	232.6	220.5	207.7	229.9	213.7	211.3	214.9	221.0	221.6	223.0	226.2	220.2	220.9	206.2	201.9	222.9	193.1	191.8	172.8	156.5	141.8	124.7	118.9	105.3	127.4	109.1	83.48	65.04	60.07	52.39	48.44	40.58
490.0	123.8	216.7	231.0	237.8	261.3	224.7	239.8	230.7	216.1	238.2	271.0	290.5	297.6	315.8	307.4	307.4	259.9	255.7	229.0	216.9	220.1	205.2	197.2	206.0	199.2	199.2	188.0	203.6	202.8	205.8	199.3	197.6	203.4	198.5	206.4	190.7	184.5	164.6	142.1	134.0	127.2	114.2	96.50	101.3	127.8	103.0	72.11	62.93	52.60	51.06	39.49
495.0	173.7	176.4	137.2	227.5	253.7	176.9	202.4	242.6	224.3	232.8	269.7	244.9	258.5	247.3	292.0	268.2	263.1	257.9	229.7	206.8	190.6	190.9	186.7	186.1	178.2	174.6	193.0	184.9	195.4	175.0	186.0	188.6	183.6	182.7	180.6	172.6	158.7	140.4	137.9	125.6	114.9	111.6	97.71	89.47	102.8	104.0	81.49	64.42	56.15	50.25	43.20
500.0	163.8	158.1	165.8	187.8	170.5	232.3	220.5	181.9	167.5	222.1	203.7	228.3	231.3	241.3	270.1	265.6	239.3	231.5	216.3	199.1	195.4	173.6	177.9	182.1	184.2	169.9	177.8	173.1	180.2	167.1	180.2	173.2	167.5	167.1	165.7	158.7	148.3	146.5	125.2	123.7	110.8	105.3	92.98	84.88	80.02	89.33	89.46	69.04	54.78	51.15	42.60
505.0	109.1	186.8	150.8	175.5	151.8	209.8	255.0	172.4	168.4	156.6	219.2	199.4	232.0	225.4	230.7	237.7	224.4	210.8	186.3	190.7	165.9	170.4	164.0	164.2	156.1	165.0	163.5	158.4	151.1	156.5	148.6	150.1	159.6	160.8	152.3	153.4	143.3	134.7	117.7	111.6	108.5	97.60	85.07	85.46	76.91	75.71	84.29	81.13	56.98	50.67	44.53
510.0	141.3	139.2	92.42	129.1	168.4	174.1	147.3	148.6	192.9	191.2	181.2	196.2	177.4	201.1	217.5	218.0	210.0	189.9	193.4	177.4	160.0	162.0	156.9	142.5	146.6	150.0	144.9	142.5	150.1	141.6	141.9	143.0	146.4	147.1	141.5	133.0	130.4	117.9	110.3	105.0	91.22	95.96	83.46	76.57	72.34	67.97	70.70	79.28	71.08	49.86	42.60
515.0	139.0	73.73	142.8	162.1	148.0	148.2	165.1	137.2	150.1	184.6	169.3	171.0	197.1	197.6	207.1	181.8	206.3	165.4	165.7	149.9	159.1	146.5	131.2	141.9	130.4	137.5	133.8	133.5	127.9	131.4	128.8	129.8	135.3	138.1	131.5	128.6	117.4	109.3	106.6	95.04	89.10	87.43	78.66	76.03	72.68	62.30	62.65	61.47	73.05	57.99	42.79
520.0	132.9	168.6	133.2	130.6	128.3	175.2	156.1	139.1	138.3	141.1	170.2	142.8	152.3	170.6	175.0	172.7	196.1	144.8	147.9	147.3	136.5	132.0	130.3	125.8	129.9	122.3	120.4	119.5	124.8	123.9	117.1	116.7	117.6	118.3	127.7	118.3	109.2	99.06	89.07	89.68	78.56	81.19	73.93	71.47	63.31	59.58	57.36	54.63	63.76	62.53	44.41
525.0	123.0	105.9	119.0	150.5	129.4	125.9	123.1	114.6	113.1	139.0	141.6	152.2	140.3	162.6	176.7	190.5	168.0	165.5	135.9	136.0	118.1	109.4	112.9	120.5	113.5	114.7	119.3	110.6	109.8	117.3	106.5	103.7	104.9	105.7	110.1	105.0	93.89	88.69	88.17	82.41	81.16	70.80	69.32	68.41	60.86	58.42	54.24	48.64	54.33	58.23	52.52
530.0	116.7	98.34	119.9	85.25	101.8	131.1	110.6	116.6	111.2	140.7	129.4	138.3	132.0	165.4	164.3	138.9	155.0	142.1	121.5	117.7	126.4	111.0	110.8	103.9	103.5	110.5	95.93	99.87	109.1	98.68	96.89	101.6	98.43	102.1	97.76	95.49	88.32	86.95	80.20	76.81	68.01	66.17	65.22	57.51	53.50	50.00	49.15	46.71	46.68	51.30	54.91
535.0	163.2	82.27	154.6	87.34	120.2	152.1	121.8	102.8	87.65	105.6	112.4	126.5	129.1	140.7	169.5	130.6	127.8	120.4	125.6	124.1	110.3	105.8	100.8	95.58	87.70	97.98	89.42	98.79	94.23	91.57	94.80	93.48	86.42	96.01	88.53	93.16	86.46	82.08	73.99	69.01	63.10	61.12	57.46	54.94	50.00	50.04	46.86	43.76	39.91	39.83	47.13
